,Tweets
44,"RT @vcabalg: Es muy raro que un documento tan valioso se haya ""perdido"".   En el mercado negro de antigüedades vale mucho dinero.  
Se debe…"
45,RT @Gestionpe: #LoÚltimo | Patricia Balbuena renuncia al ministerio de Cultura ► https://t.co/HKcyL6GLqd https://t.co/io5n7bgObz
46,"RT @ExpresoPeru: La Municipalidad de Lima financió con los peajes las obras de las constructoras brasileñas, con el apoyo First Capital de…"
47,"#MinistraRenuncieYA Documento histórico e invaluable firmado por el mismo libertador del Perú, Don José de San Mart… https://t.co/uPvccXDuri"
48,"#CONFIRMADO
Fiscales #JoséPérezGómez y #RafaelVela blindan a José Graña Miró Quesada, Susana Villarán, Susana de la… https://t.co/wNtmIZc25d"
49,"#CONFIRMADO
Fiscales #DomingoPérezGómez y #RafaelVela blindan a José Graña Miró Quesada, Susana Villarán, Susana de… https://t.co/Wt7DqDfiQc"
50,RT @evelinorcon: Nombre del locutor? De la radio? Tibio pronunciamiento porque se trata de ataques hacia Keiko Fujimori política de oposici…
51,"¿La Sociedad Nacional de Radio y Televisión avala esto? @SNRTV_PE
Carlos Galdós se burla groseramente de Keiko Fuji… https://t.co/kQjboPfNmp"
52,Todos los líderes políticos (incluida la Vicepresidenta @MecheAF) lamentan la muerte del destacado constitucionalis… https://t.co/v9MPQTurQ6
53,"RT @blogcyh: La buena suerte de los viceministros de @MartinVizcarraC. Deberían comprarse la tinka.

Resulta que las empresas fundadas por…"
54,https://t.co/h9QpUxF85q
55,"El caviarón Jorge Muñoz va a #HomoxesualizarLima. 
Aplicar la política de ""GENERO"" es una de sus prioridades, tal c… https://t.co/svp9N1HsnG"
56,"Jorge Muñoz va a #HomoxesualizarLima. 
Aplicar la política de ""GENERO"" es una de sus prioridades, tal como lo quiso… https://t.co/VmKSroAlPg"
57,"RT @EnemigoCaviar: #LOÚLTIMO GOBIERNO DE URUGUAY CONFIRMA PERSECUCIÓN POLÍTICA EN EL PERÚ.
Por tal motivo, el Presidente Tabaré Vásquez con…"
58,RT @GiullianaLoza: DENUNCIA URGENTE : El 6/11 fundamentamos apelación de #KeikoFujimori. Han pasado 16 días y el Juez no eleva el expedient…
59,@OCC10 @AlanGarciaPeru @CancilleriaPeru https://t.co/i4K90NxMdB
60,"#LOÚLTIMO GOBIERNO DE URUGUAY CONFIRMA PERSECUCIÓN POLÍTICA EN EL PERÚ.
Por tal motivo, el Presidente Tabaré Vásque… https://t.co/Td7cO7EqFG"
61,"Ministra de la Mujer @anamendietat dijo que primero mirará su AGENDA, para acudir en la ayuda de una mujer con disc… https://t.co/KzY3EGsXVL"
62,"@patty_juarez_ @lamuela2012 La Dra. cachetada, no se si la llaman así por que era victima de cachetadas de su marid… https://t.co/NPfwg2X4cq"
63,"RT @evelinorcon: ¿Coincidencias? Susana Villarán condecoró en Orden al mérito al Psicoanalista Saul Peña, según informa prensa, es papá del…"
64,"Saúl Peña Kolenkautsky, progenitor del psicópata Alexander Peña Böttcher que agredió a #AlvaCastro fue condecorado… https://t.co/3GcD2sBOu6"
65,"RT @vocero_aprista: ALAN dijo IMBÉCILES al COMUNISTA @IDL_R, si a la PRENSA BASURA Y MERMELERA le cae el guante q se lo chante. https://t.c…"
66,RT @Pabloal18: Que sentirá el padre de éste parásito Médico psiquiatra y psicoanalista conocido quien crió a ésta bestia cobarde eso habla…
67,"RT @vocero_aprista: ¿¿Acaso #CanalÑdeGraÑa no sabe q Marco Arana y el @FrenteAmplioPe  son aliados del Gobierno, hasta tienen 2 Ministerios…"
68,"RT @VagoHabla: Más pruebas de ""Coimas"" de Odebrecht y Graña y Montero que perjudicaron al Estado y favorecieron a Susana Villarán, pero par…"
69,"Los que se sienten orgullosos de estudiar y ser egresados de la @pucp , viendo esto no creo que ahora se jacten de… https://t.co/0W5J4xN5eS"
70,"RT @xafu: INVESTIGACIÓN CHINCHERO PARALIZADA
El fiscal José Domingo Pérez, luego de 16 dias, aún no le entrega la documentación completa a…"
71,"RT @ore_pap: Oye CTMare, ¿quién chucha te crees huevonazo?. @KarlaCalle tuitea, jode y critica con su nombre. Tu deberías hacerlo con el tu…"
72,"@MarthaChavezC #ConfirmadoEnPerúHayPersecuciónPolítica  Tanquetas en la puerta de la Casa del Pueblo, con esto EL D… https://t.co/h95MLQBdCp"
73,"@NicolasMaduro #ConfirmadoEnPerúHayPersecuciónPolítica  Tanquetas en la puerta de la Casa del Pueblo, con esto EL D… https://t.co/lHS2mRdAib"
74,"#ConfirmadoEnPerúHayPersecuciónPolítica  Tanquetas en la puerta de la Casa del Pueblo, con esto EL DICTADOR… https://t.co/MwNerzhuIr"
75,@Defensoria_Peru ¿Y cuando te vas indigna por la agresión de Luis Alva Castro?
76,"Susana Villaran otorgó la Orden al Mérito en el Grado de Gran Cruz a Psicoanalista Saúl Peña Kolenkautsky, padre de… https://t.co/VePA8j4H8r"
77,"Susana Villaran otorgó la Orden al Mérito en el Grado de Gran Cruz a Saúl Peña Kolenkautsky, padre del agresor de L… https://t.co/OdZbAQFuhS"
78,"RT @evelinorcon: Carta de Mariela Balbi, periodista con 33 años de carrera, al Presidente Tabaré. Aún hay periodistas que no venden su dign…"
79,"Alexander Peña Böttcher, es el otro sujeto que agredió a #LuisAlvaCastro.  
ESTE DELINCUENTE TRABAJA PARA… https://t.co/GmyNwEBVUl"
80,"RT @RPPNoticias: Las autoridades señalan que están “a la espera” de que el agredido presente la denuncia correspondiente.
https://t.co/IoVq…"
81,"RT @MarthaChavezC: La vileza y cobardía de este tipo y la del docente PUCP que hace apología de esta violencia, deben ser ejemplarmente cas…"
82,Identificamos a uno de los cobardes delincuentes que agredió a Luis Alva Castro. OSSIAN ANTONIO RAEZ RETAMOZO DNI:… https://t.co/laaLyCjkUB
83,Identificamos a uno de los cobardes delincuentes que agredió a Luis Alva Castro. OSSIAN ANTONIO RAEZ RETAMOZO DNI:… https://t.co/q97yu95QSB
84,Identificamos a uno de los cobardes delincuentes que agredió a Luis Alva Castro. OSSIAN ANTONIO RAEZ RETAMOZO DNI:… https://t.co/9F9msMPKdk
85,Identificamos a uno de los cobardes delincuentes que agredió a Luis Alva Castro. OSSIAN ANTONIO RAEZ RETAMOZO DNI:… https://t.co/ji9U8OqZZr
86,"RT @JovenesKeiko: Uno de los AGRESORES de Luis Alva Castro se llama, Osian Raez Retamoso
servidos señores @APRA_Oficial ya hagan llegar su…"
87,"#ReferendumDictatorial 
Ayúdanos a identificar a estos delincuentes para formalizar denuncia y ponerlos tras las re… https://t.co/1DvAne1f7R"
88,"RT @JMendoza_Peru: Por qué el Gbno ordenó ""redoblar"" seguridad en frontera ANTES de audiencia judicial de impedimento de salida del ex Pdte…"
89,"RT @EnemigoCaviar: Rojetes agreden a exministro del Interior #LuisAlvaCastro frente a la Embajada de Uruguay, y la policía del Golpista @Ma…"
90,https://t.co/5jA1uI2pBg
91,"Rojetes agreden a exministro del Interior #LuisAlvaCastro frente a la Embajada de Uruguay, y la policía del Golpist… https://t.co/uRNtDAefHG"
92,"RT @evelinorcon: Aquí la prueba. Prensa Mermelera solo cubre a comunistas y sus ataques al APRA. Objetivo, anular al principal líder políti…"
93,RT @olopezm67: Este documento prueba la interferencia política del gobierno de Vizcarra en la persecución al ex Presidente Alan García. Gob…
94,"Carta de #AlanGarcia, Ex Presidente Constitucional del Perú al Excelentísimo Señor Presidente de la República Orien… https://t.co/NgRlacAXjs"
95,"RT @geropalipe: Con esto la imagen del Perú ante el mundo se fue a la mierda. No te canses en justificarte Vizcarra, es lo que sembraste co…"
96,"RT @vcabalg: JOSÉ GRAÑA MIRÓ QUESADA, EL SOCIO PERUANO DE ODEBRECHT, ES DUEÑO DE TODOS ESTOS MEDIOS DE COMUNICACIÓN:
- El Comercio
- Améric…"
97,"RT @EnemigoCaviar: Qué buena!!!
#PañalÑ ""Tapamos la mierda del Gobierno, siempre!!!""
¿Llegará a ser tendencia?
#PañalÑ  #PañalÑ
#PañalÑ  #P…"
98,RT @EnemigoCaviar: #PañalÑ Es tendencia. C.c. @canalN_  @GranaOficial https://t.co/LmUTW1E9hH
99,"RT @TrendsmapPeru: #pañalñ es ahora una tendencia en Peru

https://t.co/kIHDVkiGYG https://t.co/XLeZjbjz70"
100,#PañalÑ Es tendencia. C.c. @canalN_  @GranaOficial https://t.co/LmUTW1E9hH
101,"Qué buena!!!
#PañalÑ ""Tapamos la mierda del Gobierno, siempre!!!""
¿Llegará a ser tendencia?
#PañalÑ  #PañalÑ… https://t.co/zxtPyfO2UE"
102,"Buen día a todos los rojetes IMBÉCILES!!!
Presidente @AlanGarciaPeru troleando en nivel Dios a los rojetes izquierd… https://t.co/3rFY5nUM67"
103,"RT @Mauriciomulder: @Caretas Con el cuajo de un plagiario confeso y contumaz, agresor público de mujeres, incluida la jueza que lo condenó…"
