,Tweets
53,"RT @mantocapocho: Ayer en su mensaje a la nación Vizcarra dijo: ""No más hermanitos"", yo le preguntaría: ya no es su hermanito Antonio Camay…"
54,"RT @suriel: Fiscal Pérez incluye en el caso Cócteles a la abogada de Keiko Fujimori, Giuliana Loza. Una vil estrategia fiscal para dejar si…"
55,RT @veritatisperu: Un atentado más contra el debido proceso. Quieren dejar a Keiko sin defensa...ya les llegará su hora a estos fiscales y…
56,RT @elvisocc: Se volvió loco el cabron o sus jefes de IDL en contubernio con VIZCARRA la quieren dejar sin defensa. https://t.co/cMpXI3VOLh
57,"RT @IuliusAlfonsus: El ministro de ""justicia"" se tumbó un indulto dado por el presidente de su partido y hoy se hace el idiota cuando se le…"
58,"Mamarracho Vizcarra, te has enterado de lo acaba de hacer abimaelito Pérez con la defensa de la sra KSFH? o tu orde… https://t.co/67YjsbjSjy"
59,RT @jimmybussol: ¡Que suerte tienen los peligrosos cacos! https://t.co/d4i7Nrk8WE
60,RT @dil_dilber: Está bazofia no tiene materia gris. Comprenda la. Es un pobre diablo está en estado patológico por su adicción a las drogas…
61,RT @jimmybussol: @RPPNoticias Y por qué no preguntan... ¿quién hizo el depósito y dónde están los 6 millones? https://t.co/mybY3KUbJg
62,"Historia conocida, q opinas mamarracho Vizcarra? https://t.co/9wixSGTVJj"
63,"Mamarracho Vizcarra se autoproclama adalid lucha contra corrupción, Y LAVAJATO? protegiendo a delincuentes? ERES CÓMPLICE?, Mequetrefe"
64,RT @TuKuyRiKuy4: Vizcarra dice luchar contra la corrupción pero en ningún mensaje a la Nación se refiere a Lava Jato el caso de corrupción…
65,RT @elhigadodmarita: Cómo se puede ser tan soberanamente imbécil? Llamar “victoria histórica” a un referéndum “ganado” utilizando a medios…
66,"@VeroLinaresC Improvisados y corrupción, es facil"
67,@VeroLinaresC Primero hay q tener dos dedos d frente y pensar
68,"RT @LinceAntiTuco: CRUSIFIQUEN A MAMANI !! PERO A MI VIOLADOR LO FELICITAMOS ,,! YAMILA OSORIO FELÍCITA A GOBERNADOR AREQUIPEŃO POR SU ELEC…"
69,RT @LainezLozada22: Adivinen QUE!! Se 'disminuyo' la anemia de 43.5 cifra de abril 2018(cuando inicia su mandato)  a 44 % en el ultimo trim…
70,"RT @Artemisa0209: Exacto! Cuanto a q PPK, Susana, Ollanta y Nadine no son mencionados? https://t.co/dgnwpQFThi"
71,"@Politica_ECpe Lamentablemente, hablando huevadas"
72,RT @suriel: ▶ PPK y Martín Vizcarra recibieron S/ 6 millones para la campaña 2016 de personas que no existen o que no conocen #MensajeALaNa…
73,"RT @laconchacaviar: #Vizcarra: ""No al lavado de activos, no al dinero sucio financiando la política""
Ok. Cojudazo, podrías explicar quien d…"
74,"RT @rsousaperu: Cuál es la necesidad que tiene el Presidente M. Vizcarra de seguir confrontando al Congreso, haciéndolo responsable del vot…"
75,@JorgeDCG Subiendo al coche populachero?
76,"Billete manda, o no? https://t.co/IkEIcit1oC"
77,"RT @Santiag99504173: @KikeBravoPrado @PalomaNoceda Hacerse la victima ,joder  a Fuerza Popular.. la pregunta es : fue por encargo de alguie…"
78,"@Wilder_TnT La diferencia estimado Sr, es el Perú q ud vive gracias al q ud llama japonés, hoy estamos camino al ba… https://t.co/D51X8N8ZJA"
79,"RT @go1305110: @JBCPERU Si el Fiscal está para cumplir las órdenes de IDL....lógico,Gorriti es su Jefe. https://t.co/s27Ogr2ry6"
80,"RT @julybronco: @KikeBravoPrado @LATAMAirlines Kike , el socio peruano de LATAM , osea en Lan Peru , es Emilio Rodriguez Larrain , esposo d…"
81,"RT @MarttinnoBA: @reyreysincorona @GabyPac54589881 Si estuviera vivo el Dr. José De La Riva Agüero y Osma, ipso facto anulaba su donación y…"
82,"Lucar, mejor calladito, esta en archivos la estupidez q hiciste en una entrevista, MERMELERO?, tu decides y no hagas papelones x, Dinero?"
83,"RT @TJCmagno: Oe Mermelero, cuento fue el que hiciste x TV para embarrar a Panigua por órdenes de tu amo Vladi; cuento fue cuando engañasta…"
84,"@elvisocc Resulta q cong. ""tocador"" se va a casar, aparece la ""denuncia"". Hummmmmmmmmm, respetando las partes y derechos"
85,"RT @elvisocc: ¿Mabel, tu eres bruta o te haces? Toda acusación se tiene que probar, para aplicar un castigo. Que la que acusa sea mujer no…"
86,@socioperiodismo Cuanto cuesta una opinión como esta?
87,"Mamarracho Vizcarra, embriagado to x la, estupidez aprobada x un Perú ignorante, mando mensaje a la nación, un poco… https://t.co/KzKtKXsbtb"
88,"Odebrech propone nombrar a mamarracho Vizcarra ""EL HOMBRE DEL AÑO"", x hacer aprobar ""SU"" referendum y x la HUEVADIT… https://t.co/UIIUIQ51rG"
89,"@Dianasemi @MarioArboledaO1 Dinero mal habido, pago de sueldos y beneficios producto de ROBOS, dinero ILICITO? lava… https://t.co/CqZG5yopvz"
90,@helen24a24 @elscorpione1950 @MecheAF @RichardAcunaN @MarisaGlave @congresoperu @atv_noticias @RPPNoticias… https://t.co/WEwUHQVIOq
91,RT @helen24a24: @elscorpione1950 @MecheAF @RichardAcunaN @MarisaGlave @congresoperu @atv_noticias @RPPNoticias @Latina_Noticias @exitosape…
92,@hermanntertsch @MolinariJulia Archipiélago de gulag
93,@JovenesK @GiselaPeru @BankadaFP @ELGRANSHOW_Peru @diariocorreo @noticiAmerica @canalN_ @SNRTV_PE @EthelPozo… https://t.co/eSgXGGFsBu
