,Tweets
114,@SIGFREDOAQP @socioperiodismo @jfowks ¿El fujimorismo? Fue el pleno del Congreso el que aprobó la ampliaciőn de la… https://t.co/dYeCsQHUy0
115,@socioperiodismo ¿Te pagan para desprestigiar al Congreso o es consigna propia? El que legisló sobre casinos excedi… https://t.co/cfHxbGIYWc
116,"RT @sullama: @Wolfdruida “@CancilleriaPeru Sres,uds. no pueden firmar ningún Pacto, Tratado, Protocolo u otro documento que implique DDHH,…"
117,RT @Eduardo77036474: @Wolfdruida Este maricon de JDP está que se orina de miedo 🙀 por eso pide ayuda a la caviarada internacional CORRUPTO!…
118,"@gustavoruizo @YeniVilcatoma2 @MartinVizcarraC @elcomercio_peru Tener iniciativa no significa legislar, solo presen… https://t.co/h5XMoIeL3B"
119,"#MafiaAtacaDefendaDeKeiko 
#MafiaAtacaDefensaDeKeiko https://t.co/w25znFyhRV"
120,RT @H_Abanto: Incorporar como investigada a la abogada de la Keiko Fujimori dos días antes de la audiencia de apelación es una burda maniob…
121,RT @romancendoya: Sorprende el silencio de los grandes despachos de abogados del #Perú respecto a la violación del derecho de defensa de Ke…
122,RT @luchogalarreta: El abuso y violación a todo derecho constitucional contra @KeikoFujimori de tener un debido proceso ya es VERGONZOSO. ¡…
123,"RT @LuzSalgado_R: Como Secretaria General Nacional del Partido Político Fuerza Popular elevo mi preocupación al Poder Judicial, al Defensor…"
124,RT @Vponce64: ¿La ex KGB controla un sector del @FiscaliaPeru? Fiscal Pérez -que pretende protección de la @CIDH - incluye a @GiullianaLoza…
125,@SIGFREDOAQP @socioperiodismo @jfowks Otro. Keiko no podía estar en el informe porque ella no tuvo ninguna particip… https://t.co/wLfw0twrzG
126,@jamcogar007 @socioperiodismo @jfowks @albertofujimori ¿Ya le pagó el Estado lo que le debe?
127,RT @robertodlg: @Wolfdruida Hora de sacarlo a patadas
128,RT @MaxQuirs1: Finalmente se sabe que el circo del referéndum y siguientes acciones acciones circenses posteriores solo eran para beneficia…
129,"RT @colomahector: @Wolfdruida @YeniVilcatoma2 @MartinVizcarraC @elcomercio_peru Siempre de pie, nunca de rodillas. Al depredador hay que de…"
130,@gustavoruizo @YeniVilcatoma2 @MartinVizcarraC @elcomercio_peru Primero infórmate bien. El Congreso legisla para to… https://t.co/AHyODE9Xsj
131,"@EnriqueMercury6 @socioperiodismo @jfowks No te metas a discutirun tema cuando no sepas, descerebrado."
132,@J8ustinza ¿Y quién le revisa la tarea a Vizcarra? ¿Quién le pone 05 por la pésima gestiőn del Ejecutivo en donde t… https://t.co/4ktZNo2Zw1
133,"@YeniVilcatoma2 @MartinVizcarraC @elcomercio_peru El pueblo no ha elegido a una ""Comisión de notables"" para que hag… https://t.co/SKDIP7UZfA"
134,@MolinariJulia @catiquinto @JuanSheput @MartinVizcarraC @RPPNoticias @GiulianaLoza @JovenesK @rosamariabartra… https://t.co/ailHKOznH5
135,"@JessyRuiz2 @socioperiodismo @jfowks Nadie lava a Alan García, el informe no lo exculpa, solo que no encontraron el… https://t.co/2bojMCffx4"
136,"@JessyRuiz2 @socioperiodismo @jfowks Los documentos, sesiones, interrogatorios, conclusiones y recomendaciones está… https://t.co/PnhkSrIyh7"
137,"@Perseo713 @socioperiodismo @jfowks Tú tambien, troll."
138,"RT @estherguillend1: @socioperiodismo @Wolfdruida @jfowks Su referente es @jfowks, disculpe pero prefiero el Informe de la Congresista Bart…"
139,"RT @meilideyu: @socioperiodismo @Wolfdruida @jfowks Que tipo de investigación válidas tú? La de tus fiscales ""Héroes""? esa? Esa q a sometid…"
