,Tweets
51,"@MartinVizcarraC el más grande inútil de este país.
Al estilo chavista gastando nuestra plata como si fuera de él. https://t.co/bZsEFBNcRq"
52,"RT @Frospigliosi: Las mentiras de Carlos Morán, por Fernando Rospigliosi | Opinión | Columnistas | El Comercio Perú ⁦@Politica_ECpe⁩  https…"
53,@VictorAndresGB José domingo Pérez es el escudo de Guzmán
54,"De Ripley:
El sinvergüenza investigado por caso de corrupción Chincheros participa en firma de contrato.
Gracias Jo… https://t.co/PNzP1Gj4RN"
55,"@julioguzmanperu *El que autorizo comprar equipos de interceptación telefónica en gobierno de Humala.
*El que recib… https://t.co/gGhQXJPkms"
56,"RT @Politico_pe: ""#BREVES Fernando Rospigliosi: “El ministro Carlos Morán es un mentiroso y farsante”. El analista político y exministro re…"
57,"@evelinorcon No es por nada pero hoy los Apristas demostrarán una vez más que no son pocos.
FP lo demostró dos vece… https://t.co/sYuYeNEStk"
58,@noticias_tvperu @alvarezrodrich Ahora mafioso Álvarez Rodrich es compadre de @MartinVizcarraC pues a ambos los une mafia Odebrecht
59,@whuacasi No e preocupes pulpin que Segundo Tapia asumirá como presidente muy pronto
60,"@dsalaverryv aprovecha tus últimos días como presente del congreso y frabela de los caviares.
Y por favor exigir a… https://t.co/1PoVLS9pm5"
61,@ClaraEOspinaG @PoliciaPeru @MininterPeru No estamos en tu país a quien traicionaste dando ubicación de rehenes de… https://t.co/RwS7pm97kx
62,"@ConnectasOrg @MartinVizcarraC @bbcmundo Porque es un inútil en todo sentido.
Vizcarra vive en una nube caviar."
63,@DN_Mariano @MartinVizcarraC @RichardMontoyaR @carlosc00268781 @Gatitadelsur @manarellidiego @CMHNTM @gouden20… https://t.co/UIqF8yIiEf
64,"RT @DN_Mariano: Jose Graña el grandisimo delincuente, que la justicia no le alcance y más bien lo protege, hace campaña mafiosa en referénd…"
65,"@Capital967 Interpelación y censura.
Que aprenda @MartinVizcarraC que no es su chacra el Perú."
66,@Manifiesto_pe @somosperu1 Cualquier disparate es cándidato ahora.
67,"RT @Horacio_Giusto: El progresismo es esa ideología que quiere proteger al ladrón,  asesino y violador pero pretende matar al inocente niño…"
68,"Bueno Salaverry es un alma en pena.
Recordemos la han estafa de sus gastos de representación, lo cual ya lo calific… https://t.co/60ISUuHMSA"
69,"Quien tomó imágenes del vehículo de chuponeo contra @AlanGarciaPeru fue @canalN_ 
Así que dejen de marear prensa me… https://t.co/TzvMKrFQLA"
70,#VacanciaPresidencialYa https://t.co/OkYXp5Yt17
71,"*Corrupto
*Chuponeador
*Mediocre
*Ladrón.
Estos son los valores de @MartinVizcarraC quién debe renunciar a la presi… https://t.co/X8pY8YUAc5"
72,Al mismo estilo de @Cuarto_Poder que fabrica y difama cada domingo . https://t.co/xz7o6vlcoC
73,Es hora que corrupto jefe de la @ONPE_oficial responda por estos actos de manipulación. https://t.co/rVM5glqSd6
74,"Este 9 de diciembre #4VecesNO y agrega encima de la ficha #VizcarraCorrupto 
La @ONPE_oficial totalmente desacredit… https://t.co/yTed6cPN2d"
75,"@CostaGino Y porque mejor no se anula el referéndum trucho y nos ahorramos millones.
Y de paso cortan publicidad es… https://t.co/shyyHoesCl"
76,RT @GiullianaLoza: Quiero informar a la opinión pública y a los medios de comunicación que se sigue afectando el proceso de apelación de #K…
77,@elpanfletope @GiullianaLoza Panfleto anda mete Floro a tu abuelita.
78,"Todo está claro.
La orden viene de @MartinVizcarraC 
El juez concepción Carhuancho a parte de incompetente se ve fá… https://t.co/I0Ep7MGerV"
79,"VIZCARRA tras negativa de asilo a @AlanGarciaPeru menciona que nadie tiene corona en el Perú.
Pues tiene razón ya q… https://t.co/ecKCXdrWux"
80,"@FtimaDanielaTo1 @PedroChavarryV Porque impunidad?
A deberás eres seguidora de fracasados caviares."
81,"RT @ugluis: Este es el momento de enfrentarse duramente con la dictadura vuzcarrista. Independientes, demócratas, restos del fujimorismo, d…"
82,@ronaldgamarra Lo que si hay es una gran mafia liderada por Gorriti.
83,"Gobierno de Uruguay rechazo asilo político a @AlanGarciaPeru 
Ahora el clan mafioso dirigido por @IDL_R pedirá su c… https://t.co/CRUhVFKgVa"
84,"Este referéndum trucho es totalmente viciado.
Es un escándalo que el corrupto @MartinVizcarraC manche una alternati… https://t.co/lHLDIeWmGU"
85,RT @DN_Mariano: #ReferendumViciado https://t.co/Vc2YIaneNs
86,"RT @RichardMontoyaR: Este día de la infamia y traición a los Peruanos 🇵🇪 , el Dictadorzuelo quiere legitimarse a base de un Referéndum tota…"
87,La organización criminal dirigida por CORRUPTO Vizcarra entra en acción este 9 de diciembre con su #ReferendumViciado
88,"Estamos contigo líder @KeikoFujimori 
18 años de persecución y estamos intactos.
Los más de 8 millones que votamos… https://t.co/Zw277brYPw"
89,@xafu @jerry_nohe @MartinVizcarraC El gran fraude llamado Vizcarra utiliza al Estado como su botín de corrupción a gran escala.
90,@NicolasMaduro @lopezobrador_ Dictador Nicolás Madura inventa popularidad al igual que politiquero @MartinVizcarraC
91,@peru21noticias @MijaelGLP Deja de fumar Mijael.
92,"@Vero_Mendoza_F @lopezobrador_ En tus sueños está que llenes una plaza Verónica Mendoza.
Digo en tus sueños ya que… https://t.co/CzFYDeciBm"
93,@NicolasLucar #4VecesNO
94,Bueno en el caso d ustedes pues su sueño se hizo realidad con premios de Odebrecht a Ipys. https://t.co/KYhVkYGdnv
95,@AbelRevoredo #4VecesNo en el norte del país
96,"RT @AbelRevoredo: A una semana del #Referendum2018 , les quería preguntar ¿cómo van a votar? RT por favor..."
97,"@elcomercio_peru El chiste del día.
Corrupto Vizcarra investigado por caso chincheros, ahora anuncia su reinicio de obras."
98,"@JaimeChincha @MartinVizcarraC Tranquilo Jaime que sabemos que te encanta la mermelada.
Ahora aplaudir de pie es símbolo de qué?"
99,RT @viejoreino: Amigos: Jamás me he reunido con Hinostroza. No somos amigos. Nunca he trabajado con el. En la vida me pidió un favor. Es un…
100,"@ronaldgamarra Jajajajaja.
Colegio caviar de abogados."
101,@laconchacaviar @BankadaFP Así es!
102,@oliverdog @rossydpalma @PremiosFenix Mándale un saludo ya que ella no es de figureti su opción
103,Por favor un millón de RT https://t.co/pDzWEn1Dfn
104,@habanero58 @BankadaFP Estimada @KeikoFujimori nosotros que estamos al margen de la dirigencia te defendemos mejor… https://t.co/OB6nlqZdz0
105,@PrimerPedal Así de simple #4VecesNO
106,"Úrsula Letona renunció por el que dirán más no por lealtad.
La lealtad se demuestra las 24 horas del día señores de… https://t.co/ThzLPARyhP"
107,El secretario de @AlanGarciaPeru está aniquilando a los caviares de una manera que hasta Popy Olivera sale como fan… https://t.co/l3wzMs9MXQ
108,@meiermq Aquí en Perú se declara Odebrecht víctima a vista del Poder judicial y encima se le tiene que pagar sus obras truchas.
109,"RT @meiermq: 2017: En Estados Unidos Odebrecht se declara culpable de haber tendido una gigantesca red de Corrupción en Latinoamérica, una…"
110,"RT @meiermq: “El fiscal del caso Keiko Fujimori solo quiere construir, si es posible a patadas, una organización criminal, que se resume en…"
111,"@Vero_Mendoza_F Recordemos que @Roque_Benavides es un minero exitoso.
En cambio el papá de @Vero_Mendoza_F fue toda… https://t.co/EvT0SPFoi7"
112,"@Vero_Mendoza_F Silencio comunista, ya sabemos que tu plan Chavista lo tienes en la sangre"
113,"#PerezEscuderoDeLaCorrupción
#PerezEscuderoDeLaCorrupción 
#PerezEscuderoDeLaCorrupción… https://t.co/RaulrjvVJu"
114,RT @DN_Mariano: Los Fiscales Vela Barba y José Domingo Pérez conforman un equipo de la vergüenza y la traición a nuestro 🇦🇹 que por un plat…
115,"@Poder_Judicial_ Que traigan a Toledo, a mafioso Graña.
Que metan presos a Villarán, Humala y Ppk.
Osino ningún sol… https://t.co/WWZ3ug0POQ"
116,@peruenlanoticia @Roque_Benavides @CONFIEP Cada día @MartinVizcarraC es un desastre y esa es la conclusión en el #CADE2018
117,"RT @peruenlanoticia: #CADE2018: @Roque_Benavides ""Por favor no seamos ingenuos, lo que hay acá es una campaña de destrucción. Se ha destrui…"
118,@willaxtv Por favor retirar el símbolo de FP en foto de Letona.
119,@Jimmychinchay @PedroChavarryV @canalN_ Los de izquierda se corren por temor a su amo Humala y su secretaria Verónica Mendoza.
120,@peru21noticias #4VecesNO
121,"Muchos puede irse, pero pocos somos los que estamos por convicción.
En las buenas y en las malas más naranja que núnca.
#EstamosContigoKeiko"
122,@ConvocaPe Claro que para ese equipo de mediocres Graña y cúpula son intocables
123,"Un total blindaje a grandes mafiosos amigos de Graña.
Los banqueros intocables como Susana de la puente Wiese y Ppk… https://t.co/iOAaet7MH0"
124,@Capital967 Claro y para ustedes el enfermo machista @galdosoficial es su gran referente.
125,"@JaimeChincha @bgiuffra @RPPNoticias Esta de moda entrevistar a delincuentes.
Ahora es el turno de @bgiuffra"
126,"Carhuancho típico cobarde que usa su poder para fines políticos de @IDL_R que son sus actuales jefes 
El poder judi… https://t.co/y9zNnwppzV"
127,A veces no entiendo porque escribir un Tweet a un genocida q recibió millones de mafia Odebrecht por los cuales adq… https://t.co/yRIfcfNP97
128,"@VictorAlbrecht_ Eso queremos gallos de pelea.
Me sumó"
129,"RT @laconchacaviar: La congresista @rosamariabartra siempre muy clara y directa para responder. 👏👏👏

Disfruten el video.

RT si pueden. 

👇…"
130,"@KarinaNovoaL @PanoramaPTV @KarinaNovoaL de qué comen todos los periodistas?
De la mermelada de nuestros impuestos… https://t.co/NhlDhRNCpC"
131,"@ronaldgamarra A quién?
*A Gilbert Violeta de mafia Orellana?
*A @GloriaMonteneg por corrupción en municipalidad de… https://t.co/NviiLPNer1"
132,"@yonhy_lescano Todo lo que pasa cuando un hermano y cuñado de terroristas como Lescano lo carcome las drogas.
Deja… https://t.co/elapgZGYrC"
133,"Bicentenario:
*Graña en España.
*Ppk disfrutando sus coimas al igual q Toledo en Estados Unidos.
*José domingo Pére… https://t.co/VmIs8cf3Bu"
134,RT @GiullianaLoza: Oficio de #DefensoriaDelPueblo  “(…) el criterio asumido por su Despacho respecto a la elevación de los actuados no se c…
135,"RT @MarthaChavezC: Hay una mujer, Keiko Fujimori, que recibió el voto del 50% de los peruanos y está injustamente detenida -sin prueba de h…"
136,"Hamilton Castro y José domingo Pérez son los fiscales de la gran mafia Graña y Odebrecht.
Más cantado no puede esta… https://t.co/4ToiSDBLeD"
137,@Poder_Judicial_ @JDeLaQuintana @Agencia_Andina @noticiAmerica @exitosape @RPPNoticias @canalN_ @Capital967… https://t.co/7U2UDWYM5E
