,Tweets
99,RT @LucianoRevoredo: Los medios callan. Nadie informa sobre el cobro ilegal en la ex PUC. Silencio sobre la renuncia de Rubio. Complicidad…
100,"RT @alvarosarco: Al ser un Presidente precario y accidental, @MartinVizcarraC debió consultar a la población si estaba de acuerdo o no con…"
101,RT @agildemeisterrh: Vizcarra no aprende; confronta y pincha nuevamente al Congreso. Luego dice que respeta la independencia de Poderes. De…
102,"RT @meiermq: Si no es cerrar el Congreso, que sería una medida autoritaria, se trata de desprestigiarlo hasta que no quede piedra sobre pie…"
103,RT @vasquezkunze: Vizcarra deja al Perú con más anemia. Cierre de años 2015 (43.5%); 2016 (43.6%);  2017 (43.6%);  2018 (44.7%) Fuente: INE…
104,RT @aaronsalomong: Una vergüenza que #RPP haya botado a varios colegas reporteros a vísperas de Navidad sin darles  mayores explicaciones.…
105,"RT @MadeleineOster3: ""Con un sur así y un norte cada vez más malhumorado por los retrasos en la reconstrucción (y ojalá que no haya un nuev…"
106,"RT @joseantoniokast: Bienvenido a Chile, Eduardo Bolsonaro (@bolsonaroSP). Los chilenos queremos que a Brasil le vaya bien y que las ideas…"
107,"RT @institutoahorro: ¿quien dijo esto y se ha demostrado todo lo contrario?
22 Ago 2011- rector de la Universidad Católica Marcial Rubio:
“…"
108,RT @elhigadodmarita: Cómo se puede ser tan soberanamente imbécil? Llamar “victoria histórica” a un referéndum “ganado” utilizando a medios…
109,"@laconchacaviar Una lástima, me parece q hay un empate."
110,"RT @PedroMarbell: Ironico es que quien no le pasaba la pension a su hija para su alimentacion este en un ministerio de justicia,  es como p…"
111,@laconchacaviar Todas las respuestas anteriores
112,"RT @aaronsalomong: ¡Qué pena para los caviares (los del SÍ, SÍ, SÍ, NO) cuando vean a Martha Chávez o Rafael Rey en los curules de Alberto…"
113,"RT @Pulmon_de_Susan: Si Jose Domingo Perez TRABAJO para uno de ""Los Cuellos Blancos del Puerto"" (Guido Aguila)... debe inhibirse de cualqui…"
114,"RT @Vponce64: Cuando Pdte @MartinVizcarraC convoca a presidentes de @congresoperu, @Poder_Judicial_ y TC e ignora a FN de @FiscaliaPeru vue…"
115,RT @ricardovlago: Cayeron traficantes que hicieron negocios con familia de Nadine Heredia https://t.co/0nCtfpBYL6 via @peru21noticias
116,"#TerrorismoNuncaMás 
Ni olvido ni perdón https://t.co/sbIyUfGRW2"
117,"RT @madrid13nadamas: La última gilipollez de las feminazis:
 ""las mujeres no tenemos que comer huevos porque los hombres explotan sexualmen…"
118,"@alfonsobaella @elcomercio_peru No bastan unas simples disculpas, es un delito"
