,Tweets
49,"RT @AlexQuillca: Estamos contigo
#KeikoLibertad 
Nunca sola!"
50,RT @Pulmon_de_Susan: La Sra. @KeikoFujimori ha sido víctima de todo abuso procesal y de sus derechos que Yo pueda imaginar para mantenerla…
51,"RT @alvarosarco: Que alguien le avise a Rafael Vela, el chacal de Gorriti, que se le escucha perfectamente. No necesita gritar para exponer…"
52,RT @gildatrkovic: Mentirosos deberían ser destituidos #MafiaIDLGobiernaEnPeru #VizcarraDictador https://t.co/Zw6MlMlGfa
53,"RT @Manifiesto_pe: #LoÚltimo | Edwin Oviedo denuncia que las fiscales Sandra Castro y Rocío Sánchez lo presionan para delatar a jueces, con…"
54,"RT @reyreysincorona: Jode no? .......
Pero tranquilo, a ti La República y el cártel mediático NO te van a condenar a priori. Contigo SÍ van…"
55,RT @RPPNoticias: #EXCLUSIVO | Edwin Oviedo denuncia que la Fiscalía lo está forzando a ser colaborador eficaz para involucrar a políticos y…
56,RT @MarthaChavezC: El mismo mecanismo utilizado por procuradores y políticos toledistas a inicios del 2001 y hoy el fiscal figuretti! --&gt;…
57,RT @TubinoCarlos: Edwin Oviedo escribe desde su encierro en PRISIÓN PRELIMINAR de 10 días!!! En el Perú los Fiscales la  utilizan para TORT…
58,"RT @JBCPERU: Téngalo por seguro, esta noticia no saldrá en ningún lado y nadie le dará “bola” a este testigo. ¿Atacar a Papá Noel #Vizcarra…"
59,"RT @JuanCarlosDelAg: #DebidoProceso 
@KeikoFujimori 
#KeikoLibertad https://t.co/UJ4V3IClK5"
60,RT @LucianoRevoredo: ¡Hoy es el día! Espero que se haga justicia y Keiko Fujimori @KeikoFujimori pueda salir en libertad. ¡Basta de abusos!
61,RT @JMNH74: Te tienen que meter en cana 36 meses para que averigüen si es verdad lo que tú dices o si es verdad lo que dice el testigo prot…
62,RT @angelneyra2016: Agradezco la visita y el apoyo por la libertad de Keiko! @KeikoFujimori no está solo! El pueblo está contigo! Gracias h…
63,"RT @MarthaChavezC: Hoy hacen 13 años que el Congreso me repuso en la función congresal luego que por sentencia de última instancia, unánime…"
64,"RT @jimmybussol: Alo, alo @MartinVizcarraC ahora que harás, o es que aquí; no hay lucha contra la corrupción??? https://t.co/SrMd085Q2x"
65,RT @Agencia_Andina: Edwin Oviedo dice que es presionado para acogerse a la colaboración eficaz https://t.co/FH6DEekPmW https://t.co/OJswlu2…
66,"RT @nronaldm1: ¡LO Q AHORA PIDES PARA TI @MecheAF ES LO Q NO RESPETARON EN SU MOMENTO A @KeikoFujimori y CALLASTE COMPLACIENTEMENTE!
¡TÚ ER…"
67,"RT @AlanGarciaPeru: Gravísimo. Extorsionar y coaccionar a los procesados y ofrecerles beneficios a cambio de involucrar, como sea, a quiene…"
68,"RT @laconchacaviar: #Últimominuto | Alcalde saliente de Chiclayo, David Cornejo Chinguel se convierte en colaborador eficaz y delata a Clem…"
69,martin vizcarra: Perú Rechaza el Pacto Global de Migración ONU - Sign the Petition! https://t.co/he26akO8fu via @Change
70,RT @Martint01563286: martin vizcarra: Perú Rechaza el Pacto Global de Migración ONU - ¡Firma la petición! https://t.co/tfEZQ6Ufju vía @Chan…
71,"RT @gildatrkovic: #MafiaIDLGobiernaEnPeru #OdebrechetGanóReferendum 
#VizcarraDictador ¿Cuánto le tocará a la compinche q firmó trafa CHINC…"
72,"RT @TRICICLODELPERU: Martha Chávez desahueva al mermelero de Graña: ""Hasta ahora no han allanado las oficinas de la corrupta Graña y Monter…"
73,"RT @veritatisperu: Wow! Extorsionan a Oviedo para involucrar a políticos y congresistas 😳
Estos fiscales son unos extorsionadores!
#MafiaID…"
74,RT @xafu: Edwin Oviedo denunció a fiscales Sandra Castro y Rocío Sánchez de presionarlo para ser colaborador eficaz. A cambio de involucrar…
75,"RT @PabloUrri: Naranjas de corazón protesten contra la dictadura de IDL y Vizcarra frente a la 2da Sala de apelaciones.
No al #abusoDeAutor…"
76,"RT @PabloUrri: Libertad para Keiko Fujimori!
Mercedes Araoz,Carlos Bruce son del equipo d #ladronesDeLujo q trajo PPK y Vizcarra=&gt;SI se les…"
77,"RT @rayfull6: Hermano de Nadine, Ángel Heredia, le vendió el terreno a su mamá, Antonia Alarcón. Según Sunarp, ella le pagó los S/9,171 inv…"
78,RT @Gatitadelsur: @noticiAmerica @dsalaverryv Ahora resulta que eres un TRAIDOR ! Piensas que son salir a decir que apoyarás al BABOSO de V…
79,"RT @leo_valra: El vago este se rasco las guindas en la comisión que investiga a Humala, cero aportes. Mejor callado qué traidor no? https:/…"
80,RT @lordrfadgrmm: Es un claro atropello al principio de defensa. No hay debido proceso si se vulneran las garantías para quienes ni siquier…
81,"RT @leo_valra: #VizcarraQuierePresaAKeiko
-Involucran a su defensa 48 hs antes de revisar su caso
-Cajonean 45 días el expediente para revi…"
82,"RT @Capital967: 🚨 | Fiscalía incluyó a Giulliana Loza, abogada de Keiko Fujimori, en la investigación por el caso 'cócteles', y ella respon…"
83,"RT @tamaritaKLOG: Ósea @dsalaverryv se aliado al gobierno dictatorial de @MartinVizcarraC ??
-Vizcarra firmó el pacto de la inmigración leg…"
84,RT @BeatrizMarimon: Esto ya es INACEPTABLE @Defensoria_Peru @Poder_Judicial_ @FiscaliaPeru incluir a @GiullianaLoza cómo investigada x ejer…
85,RT @veritatisperu: Un atentado más contra el debido proceso. Quieren dejar a Keiko sin defensa...ya les llegará su hora a estos fiscales y…
86,"RT @suriel: Fiscal Pérez incluye en el caso Cócteles a la abogada de Keiko Fujimori, Giuliana Loza. Una vil estrategia fiscal para dejar si…"
87,RT @romancendoya: Sorprende el silencio de los grandes despachos de abogados del #Perú respecto a la violación del derecho de defensa de @K…
88,"RT @romancendoya: A #JoseDomingoPérez — presunto fiscal— le delata su lenguaje corporal. Resulta histriónico, con megalomanía narcisista. N…"
89,RT @JoseNoriega1969: Perdió o la brújula o se siente empoderado por el ejecutivo a través de su brazo legal IDL. Señor @PedroChavarryV  ust…
90,RT @luchogalarreta: El abuso y violación a todo derecho constitucional contra @KeikoFujimori de tener un debido proceso ya es VERGONZOSO. ¡…
91,RT @aureliopastor: Es terrible que se pretenda criminalizar el ejercicio de la defensa. Esto ni siquiera se presenta en los países totalita…
92,RT @Pulmon_de_Susan: Surreal! Ahora Jose Domingo Perez incluye a LA ABOGADA de @KeikoFujimori en el caso de corrupcion... a 48 horas de su…
93,"RT @alvarosarco: O @PedroChavarryV detiene de una vez por todas los abusos de José Domingo Pérez contra @KeikoFujimori y su defensa, o que…"
94,@presidenciaperu @MartinVizcarraC @congresoperu @Poder_Judicial_ @TC_Peru @Agencia_Andina @noticias_tvperu @canalN_… https://t.co/QDXyfbbqIx
95,"RT @RichardMontoyaR: Vizcarra (49 denuncias ,PPK ) , Prado Saldarriaga (Compadre de Pablo Sánchez)),Salaverry (su asesor un joyon) ,Blume (…"
96,"RT @DN_Mariano: Atentado antidemocrático al derecho de defensa, dirige @IDL_R y delincuente #Gorriti en complicidad con tirano @MartinVizca…"
97,RT @TRICICLODELPERU: ¿Por qué hoy no estuvo el nuevo presidente del Poder Judicial Lecaros y Chávarry del Ministerio Público en la reunión…
98,"RT @IuliusAlfonsus: Amigos, peruanos todavía libres, no es q hayan ""secuestrado"" al presidente postizo, el comunismo siempre lo tuvo como o…"
99,"RT @carlos_yegros: Musulmán destruyendo en Italia la estatua del Niño Jesús con la Virgen María, en el país que le dio de comer. 
*¿Tú que…"
100,"RT @alfonsobaella: Yo decido qué, quién, cómo y cuándo. Martín Vizcarra sobre próxima comisión para reforma política:""Convocaremos a notabl…"
101,"RT @PabloUrri: #MensajeALaNación
Cuando inicia el presidente Martín Vizcarra a emitir su programa""la hora con el dictador""?
Mucha semejanza…"
102,"RT @LuzSalgado_R: Como Secretaria General Nacional del Partido Político Fuerza Popular elevo mi preocupación al Poder Judicial, al Defensor…"
103,"RT @laconchacaviar: Una pregunta para los #antifujimoristas, si responden coherentemente les prometo que empezaré a decir que en Perú no ha…"
104,RT @JovenesK: La soberbia le pasará factura tarde o temprano al señor @MartinVizcarraC! https://t.co/VaUbycnta6
105,RT @alfonsobaella: ¿Este es el camino hacia la justicia? https://t.co/76cCRlyoWm
106,"RT @alvarosarco: Al ser un Presidente precario y accidental, @MartinVizcarraC debió consultar a la población si estaba de acuerdo o no con…"
