,Tweets
156,"@vcabalg @delpilachavez Lo bueno q se van todos para el 21, me alegra mucho. Lo recomendable sería q se vaya tambié… https://t.co/elq2YOcYNU"
157,"@peruenlanoticia Otro mamarracho chinchero, sólo van hacer huecos, para q salgan las ratas!!!!"
158,RT @peruenlanoticia: Hombre le rompe la cabeza a anciano tras defender su turno en la cola del Referéndum [VIDEO] - Diario Perú21 https://t…
159,RT @DiegoSotomayor7: Solo un salvaje puede romperle la cabeza a un anciano que reclamaba una cola justa. El tipo se llama CARLOS NEGRETE GA…
160,@DiegoSotomayor7 @PoliciaPeru @Martinvuz @FiscaliaPeru Que gente tan mierda hay en el Perú y donde estuvo la Policí… https://t.co/QaDpKYmU3H
161,@josepimentelali @kampueromeza @veritatisperu @Margari2012 Dentro de 6 años procuradores y fiscales estarán en las… https://t.co/xktDhtX4DP
162,"RT @DuchoDepe: Ganaron los ciudadanos del país con unos de los niveles más bajos de educación del mundo, sí esos.. https://t.co/jZ5fnVmqIB"
163,@Gyf96Rony Se botaron solos👇😀😀😀😀 https://t.co/p9llHcxfd6
164,"@alex_4La @delpilachavez @diariocorreo Ja ja ja los izmierdas se botaron solos, pero como siempre echándole la culp… https://t.co/lsGqNHJ0lK"
165,@POLITOLOGO171 @VertizPamela @MineduPeru @PoliciaPeru @Defensoria_Peru @FiscaliaPeru @Poder_Judicial_ @DiaDatv… https://t.co/onzaSxjbWU
166,"@CostaGino Al fin ya no te veremos en el congreso ni en la política, oh no, seguro te colgaras del saco de @MarcoAranaPeru 😀😀😀😀😀😀"
167,"@VertizPamela Y le dijo si a un violador en Arequipa allí si no se indignan, lo bueno q ningún congresista será reelegido!!!!"
168,@FernandoArmasCa @fabril72 @orbisa35 Lo mejor del domingo fue #LaCopaLibertadores ganó #RiverPlate 😀😀😀😀😀
169,#PeruPaisDeVioladores los medios se indignan por un mañoso en el congreso y en la Gobernación gana un violador y to… https://t.co/Nr9HAdF1c1
170,"@Capital967 A quien le convendrá? El pueblo es sólo borrego de los populistas, cuando caiga los veré llorando, #PeruPaisDeMafiosos"
171,RT @VictorAndresGB: Vizcarra con este resultado obtuvo mayor legitimidad para su gobierno.Pero más que victoria el gran derrotado es el Con…
172,"RT @ACTransparencia: ""Sería conveniente que el Presidente de la República convoque una nueva Comisión Especial para formular propuestas de…"
173,RT @MarthaChavezC: @MartinVizcarraC Sí ganó el Perú porque mas alla de las evidentes irregularidades se aprobaron tres de las cuatro leyes…
174,RT @HUGOCAM01369992: @MartinVizcarraC HOY GANO EL CHAVISMO LAMENTABLEMENTE EN EL PERÚ LOS BORREGOS SE DEJAN LLEVAR AL COMUNISMO CUANDO ESTE…
175,@MartinVizcarraC Desde hoy se jodio el Perú!!!
176,@tamashirojo @Jimmychinchay @MartinVizcarraC 😀😀😀😀😀😀😀😀 soñar no cuesta!!!!
177,"@ARNomberto1101 @Jimmychinchay @MartinVizcarraC Huilca, Clave, Arana, Dammert, Arce, Foronda, Pariona, Bruce, Acuña… https://t.co/uI8hnsN1LE"
178,"@Jimmychinchay @MartinVizcarraC El presidente se cagó en todos los peruanos, país de cafres!!!"
179,@displicente_98 @OFMTWT @LuzSalgado_R @Mauriciomulder @rosamariabartra @KarinaBeteta01 @hectorbecerrilr… https://t.co/i4OCrdfJKX
180,"Ves ya cabeza de ñame el pueblo a castigado a todos los congresistas, no, ha unos cuantos sopedazo de bruta!!!! Y V… https://t.co/OgGJO5XYsP"
181,"@clameco1954 @HUGOCAM01369992 @yonhy_lescano Q bueno q ya se va, según cabeza de ñame va a ser candidato a la presi… https://t.co/xYCqDJ3UV2"
182,"RT @MadeleineOster3: ""Por mi parte, presiento que se avecina una gran frustración. El gobierno nos ha vendido cantos de sirena, ante lo cua…"
183,"@diariocorreo Ja ja ja no es más imbécil Porq no es más grande, esta fujimorista arrepentida!!!!"
184,@MarthaChavezC @solcitoferia Un DESMADRE de congresistas!!!!
185,"@AlcortaLourdes @Combate_Norte Estamos peor q en Venezuela, UN DESMADRE!!!!"
186,RT @LainezLozada22: OCLOCRACIA sera la palabra elegida para lectura dominguera dedicada al mamarrachiento gobierno del satrapa Vizcarra: OC…
187,RT @jimmyvivar59: LA MISMA FORMA DE JODER Y ARRUINAR EL PERÚ....4 VECES NO A ESA IDEA. https://t.co/MF9YxCKwU2
188,"@PerritoVR Yo no voto, me sale más caro votar q pagar mi multa😀😀😀😀😀😀"
189,"Eso sí el congreso lo acepta, de lo contrario se van LOS DOS!!!! #Referendumviciado https://t.co/L6D68twzIh"
190,@americatv_peru #Referendumviciado es un fraude!!!!
191,RT @AldoArroyoMende: @DN_Mariano @MartinVizcarraC @RichardMontoyaR @carlosc00268781 @Gatitadelsur @manarellidiego @JoseMartSN @CMHNTM @goud…
192,RT @leonicogabriel: @DN_Mariano @MartinVizcarraC @RichardMontoyaR @carlosc00268781 @Gatitadelsur @manarellidiego @JoseMartSN @CMHNTM @goude…
193,RT @oscarbuezodemd: @Gatitadelsur @GabyPac54589881 @DN_Mariano @MartinVizcarraC @RichardMontoyaR @carlosc00268781 @manarellidiego @JoseMart…
194,"RT @Xileone: ¿Se han dado cuenta de que la farsa de la ""lucha contra la corrupción"" es parte de la corrupción que nos gobierna hace 18 años?"
195,@Capital967 Muy cierto!!!!!
196,"@dsalaverryv @el_tunche_ Traidor, huele pedo de Vizcarra, estas preparando el piso para lanzarte como candidato a l… https://t.co/cYHyaDUkSe"
197,"@martinbelaundem @MIKI_Torres_ hasta donde se, se divorció del estudio familiar en el 2016 por lo tanto no ha incur… https://t.co/0wviRx1IBD"
198,"@victori39804465 @canalN_ Salaverry es más conchan, q todos los conchanes juntos y q se cuide de Vizcarra q es más… https://t.co/ej9LexSA2Y"
199,"RT @KarinaNovoaL: De paso revise la informalidad en los trabajos, los abusos, cero beneficios y hasta esclavitud que ocasionan muertos ¿Se…"
