,Tweets
49,"RT @Politico_pe: .@vasquezkunze: ""La anemia no solo NO ha disminuido, como afirmó Vizcarra, sino que --por el contrario-- durante sus nueve…"
50,"RT @elhigadodmarita: Entre ustedes se untan betùn, se pasan la franela y se sacan brillo.Son patéticos. Lo único que parecen hacer es trafi…"
51,RT @gabrielitaaa10: @ExpresoPeru Se instaló un GOBIERNO Dictador Que junto algunos Fiscales han politizado la JUSTICIA. Sin importarles los…
52,"RT @CarlosBarrax_97: ""Porque conoce el corazón humano, porque está divinamente hecho, el cristianismo abraza y magnifica el culto a la cele…"
53,RT @Pulmon_de_Susan: Surreal! Ahora Jose Domingo Perez incluye a LA ABOGADA de @KeikoFujimori en el caso de corrupcion... a 48 horas de su…
54,RT @dil_dilber: @AuchnowDaniel @MartinVizcarraC Este gobierno de @MartinVizcarraC Apesta en su mensaje ni siquiera la mencionada a la organ…
55,"RT @ricuritaone: @AuchnowDaniel @MartinVizcarraC Sin lugar a dudas, estamos a la espera de @jairbolsonaro se hará sentir cuando suba al man…"
56,"RT @AuchnowDaniel: “Parece que procurador ha defendido intereses de Odebrecht”
@MartinVizcarraC Gobierna a sus propios intereses con Odebre…"
57,RT @realpolitikp: Sólo un pobre diablo que busca protagonismo tiene la suficiente pobreza en la mente para referirse así sobre personas jóv…
58,"RT @mantocapocho: @suriel @REQENAE59 @PoliciaPeru Yo creo que todavía es muy pasivo, si fuera al revés qué crees que hubiera pasado, has pe…"
59,"RT @RichardMontoyaR: El Dictadorzuelo Vizcarra dice que no más al financiamiento ilegal 👏 , que este señor de el ejemplo con los 6”millones…"
60,"RT @institutoahorro: ¿quien dijo esto y se ha demostrado todo lo contrario?
22 Ago 2011- rector de la Universidad Católica Marcial Rubio:
“…"
61,RT @margamedonzac: Con ustedes el nuevo Gerente de Comunicaciones de Odebrech @socioperiodismo https://t.co/JsWeyKjijf
62,"RT @PrimerPedal: A ver pues caviarada:
El Cardenal Cipriani hace siete años lo advirtió  y entonces todos ustedes lo atacaron.
Hoy, los Est…"
63,RT @TJCmagno: Sigue el circo. Mensaje d @MartinVizcarraC. Cree que su referéndum mamarracho lo legítima. Ahora presenta proyectos de ley y…
64,RT @SofiaGallegosP: Qué pena por mis colegas de @RPPNoticias Hoy muchos de ellos fueron despedidos sin motivo alguno. ¿Así festeja su navid…
65,RT @JjProfesionales: En Perú la corrupción está ganando por goleada hasta hacen su referéndum y hacen pagar a la empresa corrupta de Odebre…
66,RT @LainezLozada22: Adivinen QUE!! Se 'disminuyo' la anemia de 43.5 cifra de abril 2018(cuando inicia su mandato)  a 44 % en el ultimo trim…
67,RT @PedroChavarryV: Gracias a las personas que valoran mi trabajo. https://t.co/bBF5ekmK23
68,"RT @lorenacorrea69: Será que Vizcarra piensa que el domingo pasado fueron elecciones presidenciales, salió ganador y hoy da su discurso de…"
69,RT @robertodlg: Bien machitos  para pechar pero se mariconean cuando les cae la ley https://t.co/bVwJvqtc9x
70,RT @suriel: ▶ PPK y Martín Vizcarra recibieron S/ 6 millones para la campaña 2016 de personas que no existen o que no conocen #MensajeALaNa…
71,"RT @suriel: ATENCIÓN: quiero q usted vea este vídeo y me diga si, realmente, es adecuado, el protocolo de detención que han ejecutado estos…"
72,RT @gcano17: @Manifiesto_pe @IDL_R @CIDH @FiscaliaPeru @PedroChavarryV @VictorAndresGB @kampueromeza @LavaJato_Peru @rosamariabartra @Karin…
73,"RT @rjvct: Presidente @MartinVizcarra confundió las fechas.
Pensó que es un 28 de julio y se ""mandó"" con un discurso de promesas.
Será que…"
74,"RT @ByDebrey: Francisco @Pontifex_es 

¿Porque no pedís un informe de la crisis humanitaria en #Venezuela, de los abusos del terrorista de…"
75,"@cevalenzuelav Chi Chi, LA COCINERA DE ALAN? Chi Chi!!!!!!
Ahora le cocina al reverendo encuestador."
76,RT @hugo_eddi: @cevalenzuelav También a Vladimiro y Oscar López Meneses no chichi
77,"RT @dark_loco: @cevalenzuelav Madame chichi, la mayor mermelera de Vizcarrita"
78,RT @margamedonzac: @cevalenzuelav Directora de un medio de “comunicación” acusado de preparar rocoto relleno en la casa de @AlanGarciaPeru…
79,RT @cevalenzuelav: Trol patética!Jamás he cocinado en la casa de Alan García.Jamás.Ya aburres.Tu campañita de intimidación y desprestigio n…
80,"RT @Politica_ECpe: Carlos Tubino dice que se ha creado una ""policía política"" que sigue a Fuerza Popular y el Apra ►https://t.co/XTCpgaMwlx…"
81,"@angbiro @MarthaChavezC No es que estemos locos, al pueblo peruano lo han EMBRUTECIDO."
82,"RT @MarthaChavezC: La ""corona"" se la regaló el gobierno de M. Vizcarra y el fiscal cuya esposa tiene cargo de confianza en el MEF. https://…"
83,@socioperiodismo Que Odebrecht esté vivita y coleando es la verdadera DICHA de éstos corruptos.
84,"RT @laconchacaviar: #PeruvianConchaAwards

🔴 Categoría jueces o fiscales."
85,"RT @KeikoFujimori: Mantengo la esperanza que las instancias superiores, con mayor objetividad y experiencia en el Poder Judicial, puedan co…"
86,RT @KeikoFujimori: Mi gran ilusión es que en esta nueva instancia el INDEBIDO PROCESO se convierta en DEBIDO PROCESO. Y digo esto porque lo…
87,"RT @rjvct: Acuerdo de Fiscalía con Odebrecht:
1. Robaron miles de millones de dólares.
2. Reconocen menos de 200 millones.
3. Pagarán en có…"
88,RT @romancendoya: Gorriti —conspirador y manipulador—de IDL-Reporteros de la mano del fiscal prevaricador —que obstruye a la justicia reten…
89,RT @Colonia08418637: @KikeBravoPrado @LATAMAirlines Todas las periodistas q sacan cara por está porquería de aerolínea con el caso d Mamani…
90,"RT @MartinArtica: @KikeBravoPrado @LATAMAirlines Empresa Chilena, no les importa y siempre abusa de los peruanos, ojala salga un comunicado…"
91,RT @wgm251085: @KikeBravoPrado @LATAMAirlines @LATAM_PER encima para evadir responsabilidad las personas del counter se encierran y los dej…
92,"RT @KikeBravoPrado: Aereolinea @LATAMAirlines cancela viaje, en un acto inhumano, de una persona con cáncer con boleto reservado. Difundir,…"
93,"RT @danielmoya666: @KikeBravoPrado 
Maestro hazte una porfa..
Difunde este noticia... Tu tienes la fuerza de los medios..

Abusivos 😠😠😠

ht…"
94,"RT @josop55: @Gatitadelsur @PedroChavarryV Ya se sabía por qué querían que se vaya. Y ellos si pueden pedir el fiscal que quieren, no ?!"
95,RT @carlosc00268781: @Gatitadelsur @PedroChavarryV ¿Fiscal se puede escoger?
96,"RT @Gatitadelsur: Qué tales CONCHUDOS ! 
Ya se hartaron de joder a @PedroChavarryV ? Y como todo era un vulgar cargamonton! Ahora sacan su…"
97,RT @ytopake: A estos los ha puesto Pablo Iglesias por la cagada del otro día. Una forma de justificarse. Es cutre hasta para esto. https://…
98,"RT @ytopake: Las personas valientes merecen un reconocimiento. El mío va para esta persona en concreto, necesitamos más como él en nuestro…"
99,RT @ugluis: En unos minutos más estaremos con  Nicolás Lúcar debatiendo sobre las consecuencias del referéndum en Exitosa.
100,"RT @Pulmon_de_Susan: Wayne Rooney fue a la Fiesta de Navidad de Donald Trump...

... a muchos ""famosos"" ya les interesa un pito lo que diga…"
101,RT @angepl01: Otro “muro” marxista que se empieza a derrumbar https://t.co/RBWumoWMXG
102,"RT @actuallcom: Otro “muro” marxista que se empieza a derrumbar, por Carlos Polo @carlospoloperu  y Carlos Beltramo 
https://t.co/iXnhZbiqlR"
103,"RT @JBCPERU: El #marxismocultural ya no busca el control de los medios de producción como proponía #Marx, sino la forma de pensar de las so…"
104,RT @rlopezaliaga1: Otro “muro” marxista que se empieza a derrumbar...!! https://t.co/Q8Lhqaghjc
105,"RT @AgustinMarraTw: El #MeToo en EEUU provocó que Wall Street evite a las mujeres para no tener problemas, se estaban haciendo cientos de d…"
106,"RT @josepedrazam: @Dianasemi @elcomercio_peru ...será como Odebrecht y ""acá no pasó nada""?"
107,"RT @vicmacax: @Dianasemi @elcomercio_peru debe ser procesado penalmente, hasta se puede imputar que conformó una asociación ilícita que él…"
108,RT @Dianasemi: . Y se va así no más? O habrá alguna sanción? Denuncia? PUCP: rector Marcial Rubio renuncia tras denuncias por cobros indebi…
109,RT @Vponce64: @FiscaliaPeru debe explicar acuerdo equipo Lavajato de fiscal Vela con Odebrecht: US$180 millones de reparación por obras de…
110,RT @alvarosarco: El caviarón Walter Albán dice que la gente rechazó la bicameralidad porque le hizo caso a Vizcarra. Fue al revés. Viendo q…
111,"RT @VozLiberal: “Que el pueblo ha ganado es mentira, él ha puesto las preguntas, él tomó las decisiones y él orientó a la votación. Esto es…"
112,RT @eudmed: El referéndum fue la cortina de humo más escandalosa del siglo. ¿Y nuestro equipo de fiscales estrella? Pobre Perú. Pierde hast…
113,RT @ferblog: Espero q el Congreso no lleva a cabo la implementación  d reformas constitucionales al ritmo q le imponen desde las galeras de…
114,"RT @mi_canales: @VertizPamela Bueno no recuerdo q en el referéndum habían preguntado q debia  irse este congreso, así q le guste o no sra e…"
115,RT @elhigadodmarita: La respuesta de @reyreysincorona saca del cuadro a la lacra delincuencial de izquierda que creyó tener patente de cors…
116,"RT @imejiapalomimo: @ferblog @ONPE_oficial Las “maravillas” de la ONPE, en mi mesa una señora de la ONPE estaba cuál personera, sentada vig…"
117,"RT @ferblog: @ONPE_oficial podría explicar cómo es que hasta mediodía había 24,3 millones de electores hábiles y por la noche milagrosament…"
118,"RT @laconchacaviar: Tuiteros, les escribo desde Suiza 🇨🇭.

Los #ConchitaLovers me envían imágenes del cambio drástico que sufrió el Perú de…"
119,"@VozLiberal Pregunta pertinente:
Serán comunistas o neo terroristas o el brazo legal de los enemigos del PERÚ?"
120,RT @VozLiberal: El rojerío le dio medalla de oro a IDL por haber metido presa a Keiko. Se olvidaron de darle aunque sea una mención honrosa…
121,"@eudmed @elhigadodmarita Exitos, eterna Mar!!!!!!"
122,RT @MaihenH: ENCUESTA | ¿Apoyarías una intervención de EEUU en Venezuela que permita sacar a Maduro de Miraflores?. Me pueden ayudar para q…
123,"RT @gabriellaperu: Y la culpa tambien es del congreso? de Keiko que sigue presa sin tener sentencia? Pero Vizcarra gano el referendum, segu…"
124,"RT @JulioCesar_Ruiz: @MEMEOPERU Guardé esto, por si acaso
👇
https://t.co/IoGM7eRiYR"
125,RT @MEMEOPERU: Vizcarra: el referéndum no soluciona los problemas del Perú. 🤣🤣🤣😅 https://t.co/AZLX9tjgM6
126,"RT @paomiatorres: El #ReferendumTrucho No soluciona NADA pero no acercó más a una #Dictadura izquierdista
Los q votamos a conciencia veremo…"
127,"RT @lagringaroca: El ÚNICO delincuente bueno es el delincuente MUERTO.
Ojalá y el PNP se recupere pronto. https://t.co/Tfe9Dfh8mb"
128,RT @go1305110: @Deliriumtremems @AUGUSTO86321713 https://t.co/m6FyQxSapC
129,"RT @AlberdianoArg: Waldo presentanto un proyecto de ley de pasillos al contrario con mil regulaciones y una comision de pasillos en 3, 2, 1…"
