,Tweets
83,@Xileone Estamos en total decadencia Hoy ya no existen los límites y nadie tiene la menor vergüenza en traspasarlos… https://t.co/X3bFfLQhXA
84,@rubenlima2017 @ONPE_oficial @Politico_pe Claro que se lavarán las manos La gran mayoría de colegios estatales ha h… https://t.co/ndD88W30U1
85,@MartinVizcarraC @jshadow5p Jajajajaja ... #VizcarraDictador  #4VecesNO                           https://t.co/lsh3siVVmr
86,@consorciomach @canalN_ 🤔 Aquí los intereses son múltiples y no solo por las coimas ...Habría que ver si tiene terr… https://t.co/BK0ONSyjfg
87,@astrtroboyperu @canalN_ 😂😂😂😂😂
88,@canalN_ ¡LADRÓN! ...así a secas.
89,@maryju333 @khondor_Peru @GiullianaLoza Un comentario que confirma que los trolls no aportan absolutamente nada. No… https://t.co/ZjfoRl7Pn5
90,@IuliusAlfonsus @DN_Mariano @MartinVizcarraC @RichardMontoyaR @carlosc00268781 @Gatitadelsur @manarellidiego… https://t.co/y27vTHzxMa
91,@tunegrowassap @PoliciaPeru #4VecesNO  #4VecesNO #4VecesNO  #4VecesNO #ReferendumViciado #VizcarraChuponeador
92,@vince_bryce Apoyemos a los fiscales en su lucha contra la mafia enquistada en todos los estamentos del estado  #4VecesNO
93,@carloswaite #4VecesNO  #4VecesNO #4VecesNO  #4VecesNO #ReferendumViciado #VizcarraChuponeador
94,@Santiag99504173 @eltalondehierro Pero si lo ha “Entrevistado” un pinche ... El fiscalete guerrillero brilló por su ausencia.
95,@aaronsalomong 👍 Debería pues ha cometido delito. Otro que se cree intocable. CSM un juez mafioso corrupto y prevar… https://t.co/L6B54kxRyp
96,"Las cúpulas de las organizaciones mafiosas corruptas rojas progres y caviares (Uf, cuanta redundancia) a estas hora… https://t.co/sUYytvhURF"
97,"RT @JBCPERU: #JoséLuisLecaros fue elegido presidente del #PoderJudicial. (Me dicen que #SanMartín y su “manchita” votaron en blanco, lo cua…"
98,"RT @pedrojosecama: José Luis Lecaros voltea el marcador en PJ y nakos empiezan a salir x las ventanas y desagües d Palacio d Justicia, es d…"
99,"Si la cupula de la organización del @IDL La del gobierno, la de los medios parametrados ataca al presidente del PJ… https://t.co/RMxWbRO484"
100,RT @AlanGarciaPeru: Que entreguen el maletin negro con el archivo y la laptop de las grabaciones. https://t.co/YqFkN4mUdS
101,RT @LEOSANC99591796: Quieren saber como se chuponea celulares mediante tecnología Stingrays?. Aquí explicado de manera gráfica con manzanit…
102,"RT @sullama: El vehículo fuera de la casa del Presidente Alan García cuenta con  equipos de interceptación telefónica, de hasta 10 celulare…"
103,@sabercomo Sin duda.
104,@NoemiRojasSoto1 @1Ricper 🤔Le estará cuidando la bodega a Vizacapa 🤔... riesgo que corre porque se chupará el stock… https://t.co/g977wwz3Ow
105,@Yolimalintzin @ormusverum @delurens @ONPE https://t.co/uUGkaxMabA
106,@leo_valra @Estherzi @RPPNoticias 👍😂😂😂👍
107,@vroncal @VeroLinaresC Mejor no respires 😂😂😂😂😂😂😂😂😂😂😂😂😂
108,@MolinariJulia @UrsulaPeru @PPKbancada @JuanSheput @MininterPeru Lo mismo pensé. Al ministro lo tienen de pantalla… https://t.co/h1iVhzcVMY
109,@ormusverum @delurens @ONPE Si ... tengo entendido que tuvo que acudir abogado 😡 Increíble 😡
110,"@delurens Increíble hasta donde llega la persecución!! El gobierno, los capacitadores de la @ONPE  algunos colegios… https://t.co/ush7XSp6rN"
111,@VeroLinaresC Una pregunta que nadie de la prensa parametrada hará. Bien Verónica desmárquese de la corrupta y mafi… https://t.co/dKJaX3kkK6
112,@BoganiLuis @JorgeDCG @MininterPeru ¿Censurar para que? El q le siga hará lo mismo ¡Vaquen al inepto y corrupto Viz… https://t.co/sbBcLVDGPU
113,"@PrimerPedal Intervienen personajes políticos, encarcelan enemigos, se enfocan con obsesión en colegios, la prensa… https://t.co/njatTPBXc2"
114,@Patricia_Neyra @Artemisa0209 @miluskaprz #VizcarraChuponeador  #VizcarraDioLaOrden #VizcarraDictador
115,@eddyoe47 @Mauriciomulder Sistemáticamente violada.
116,@mogall0 @sullama @Mauriciomulder @CesarVPeru @MininterPeru @MartinVizcarraC ¡Pero si la mochila está filmada con e… https://t.co/4QzX6BgpSK
117,@santiagofdlj @romancendoya @KeikoFujimori Quien te paga para hablar estupideces ... 05 seguidores = categoría Troll... resumen: jalado
118,"RT @Gatitadelsur: ESTO SI QUE ES DE RIPLEY ! EL ABOGADO DE ODEBRECHT SIGUE COBRANDO AL ESTADO ! QUÉ TALES DESGRACIADOS !
ESTUDIO UGAZ COBRA…"
119,"RT @leo_valra: @MartinVizcarraC en el CADE pidió que se lo investigue por Chinchero, porqué no pide que Domingo Perez no obstruya la invest…"
120,"@Lalilolila @LeonTrahtemberg Me recuerda tanto, yo diría calco de fines de los 60’s con la dictadura de Velasco Alv… https://t.co/zWcOwfVtFz"
121,@mlukacs @MininterPeru La dictadura del gobierno de @MartinVizcarraC Es cada vez más evidente. Interfiere y exige e… https://t.co/nTIVPvkeup
122,@romancendoya @KeikoFujimori #VizcarraDictador  #KeikoPresaPolitica #4VecesNo
123,RT @carlabb2016: @catiquinto https://t.co/bmU6vgR6VF
124,@Jaime_Rivera_PE @veromdw @CostaGino ¿Gino Costa informarse?... Le está pidiendo peras 🍐 al olmo 🌳 ... El solo sigu… https://t.co/C7VjhABvZA
125,"RT @drcesardip: Esta si es nueva: de #transgenero a #transespecie .

*Para algunos (incluso ""médicos"") esto no es una enfermedad* 😐 https:/…"
126,@Gatitadelsur @APRA_CNdeAccion Por lo que se ve ... sin duda. Que falta hace un reloj.
127,@KeikoFujimori @ugluis Siguen directivas desde palacio y son esmerados alumnos del corrupto y prevaricador Cesar Sa… https://t.co/1NG951vwF8
128,@ugluis Clarisimo ...sobran las palabras ... #4VecesNO
129,@GuidoLombardiE Muy bien @PedroChavarryV  firme contra la corrupción y contra quienes usan y abusan de la ley como les da la gana.
130,"RT @IuliusAlfonsus: @MariellaWoodman @LeonTrahtemberg Recuerdos tenebrosos. De cómo prohibió q hubiera un Jesús en el nacimiento, de cómo p…"
131,@IuliusAlfonsus @LeonTrahtemberg Así es ... Hoy el odio los nubla y no la ven ¡Ni con lupa!
132,@mLw1o @RPPNoticias @Estherzi La que luego enfría y selectivamente “calienta” a la medida de sus no tan oscuros int… https://t.co/RkCKAH1CWs
133,@Estherzi @RPPNoticias Gracias pero estoy perfectamente bien de salud .. Más bien quien necesita a gritos no solo u… https://t.co/ASJpNnZNhk
134,@GustavoOrozcoH @EvelynL27 @RPPNoticias Esperemos que se la pase a corto plazo si no ¡Ya fuimos y el final será a la velocidad del rayo!
135,@anaju36 @andoenpando Tal cual ... solo dile intolerante y fuiste. 😂😂😂😂 No aporta NADA positivo
136,@DiegoDgrande @andoenpando @CristhianRS Hace años ... no sorprende. Dile alguna verdad y te bloquea en “One”
137,@LeonTrahtemberg ¡Q se puede esperar de un ministro que canta arroz con leche! Prensa parametrada PJ a persecutorio… https://t.co/gJHvZjkhr1
138,RT @gildatrkovic: @alex_4La @JanetSanchezAl @MoisesMamaniCo @mforondafarro @MartinVizcarraC A Bruce lo metieron debajo de la alfombra DOS V…
139,@RPPNoticias @Estherzi Se pasea campante por los canales y radios del delincuente GRAÑA y ni una sola mención al ma… https://t.co/vV2h2KIexe
140,@IuliusAlfonsus @IDL_Rivera Exacto.
141,"@cenvall Quienes hemos vivido la dictadura Velasquista conocemos perfectamente el tono, imposición y movimiento de… https://t.co/vqDU2GbbZm"
142,@Gatitadelsur @ONPE_oficial @MartinVizcarraC @JNE_Peru Todo es parte de una estrategia y no hay duda que se le pusi… https://t.co/eV6Cn7jw0y
143,"@Wolfdruida @ONPE_oficial @JNE_Peru @realDonaldTrump @OEA_oficial Así es pegados en los libros de los estudiantes,… https://t.co/K24pKwjxZ6"
144,@garciaeketty @MarthaChavezC @AlcortaLourdes Una Troll pidiendo auxilio 😂... dudo que puedas sacar la cabeza.
145,@MarthaChavezC Martha... Yo solo compartí indignada una denuncia referente a un colegio y la respuesta inmediata de… https://t.co/4pbPLHD4LC
146,@ONPE_oficial @JNE_Peru @realDonaldTrump Srs:Envíeselo al gobierno y @MartinVizcarraC  q son quienes están detrás d… https://t.co/gowdCd8eo9
147,Realmente que escándalo y las instituciones a las que les compete MUDAS  Y COLUDIDAS CON EL GOBIERNO  @ONPE_oficial… https://t.co/hDb1kcI1Xe
148,@hugonopo No la apruebo porque el estado USANDO NUESTRA PLATA es el que va a financiar los partidos según le convenga así que #4VecesNO
149,"@laconchacaviar Me hacen recordar el nefasto dicho “No son terroristas, son avivéis” y esa negación nos costó miles… https://t.co/Q65zeLlSUG"
150,@SolCn Empresarios como tú jefe graña miró quesada ?? A esos corruptos admiras
151,@SolCn Aquí un experto constitucionalista explicando claramente el porqué lo RESPONSABLE es votar #4VecesNO… https://t.co/BbSVLshmd3
152,@MonicaYaya @SolCn Hace rato
153,"@laconchacaviar @TuKuyRiKuy4 Pienso lo mismo... Las ínfulas que se maneja ese rascuache, mediocre y acomplejado fis… https://t.co/uchFhAZv78"
154,RT @4vecesno: Amigos nos llegan noticias que al parecer la @ONPE_oficial estaría tendenciando sus capacitaciones para respaldar el SI! Ojo…
155,@guerra_mau @MecheAF 🤔 Pitufeaban con sus amistades 🤔... “Soy su amigo/a pero no se nada” 🤔🤔🤔 Ya saldrá la verdad
156,AYUDA DONA DIFUNDE ❤️ https://t.co/kDlK2pILsR
157,@Gatitadelsur @ONPE_oficial el problema NO es la trabajadora Son Uds coludidos con @MartinVizcarraC  quienes están… https://t.co/LqrpFNRDEp
158,@SolCn Para ese mamarracho de referéndum lo responsable es #4VecesNO Con mayor razón hoy que hemos visto cómo el Go… https://t.co/OPyASYowDZ
159,@Inkari2065 @mabel_huertas @dsalaverryv @PanoramaPTV Ay con estos trolls corrupto lovers https://t.co/Sgm1K8rU9s
160,@CardenEli @JaimeHerreraCaj @MartinVizcarraC 😂 💤💤💤💤💤
161,@xiomy2016 @KeikoFujimori @Yuyescongreso @BankadaFP https://t.co/FAjgrukmur
162,@JANO_BEST @KeikoFujimori https://t.co/yrFnDRsFyt
163,@Wolfdruida @DinaErcilia @KeikoFujimori @prado_ig Solo es un/una Troll de esos que se enchufan a la computadora de acuerdo al guión del día.
164,"@ppmarino Hola, gracias por recordarle a los peruanos lo que es el demencial terrorismo. Y digo gracias porque esto… https://t.co/HA83h6EuCf"
165,@ormusverum #4VecesNO  #ReferendumViciado
166,"#Cajamarca #UltimoMinuto Acaban de asesinar al alcalde electo del distrito La Asunción, Manuel Vigo. Los sicarios t… https://t.co/Iuxne26Ua4"
167,@JaimeHerreraCaj Increíble que indignacion Nuevamente asesinatos selectivos como en la época de Sendero?... Desde q… https://t.co/UOOnWI8Gox
