,Tweets
46,Forzar a las personas para ser colaboradores eficaces sólo para satisfacer su propio ego por que quieren los aplaus… https://t.co/pEoryuJx7f
47,RT @jimmybussol: @JVillaStein @JoseDomingoPe @GiullianaLoza Esto fue directo a la jeta del despiadado arribista de José Domingo Pérez!!!
48,RT @JVillaStein: @JoseDomingoPe @GiullianaLoza Sólo un despiadado arribista puede pretender encumbrarse a expensas del perseguido;del desdi…
49,"RT @vince_bryce: Es un hecho , vana culpar a los que no los han contratado y van a limpiar a los que si les dan trabajo y los dejan robar e…"
50,"RT @RichardMontoyaR: @KeikoFujimori Con la verdad , estoy seguro que la sala Presidida por el Magistrado Sahuanay variará esta ilegal Prisi…"
51,"RT @LainezLozada22: Mientras que el Brasil los jueces del Tribunal Supremo rechazan las acusaciones fiscales elaboradas en base a los ""test…"
52,RT @Wolfdruida: @DecanaCALPortoc ¡Por favor! ¿Ese es el sentir del Colegio de abogados? Si tiene temor a alzar la voz por el atropello ileg…
53,RT @Botidos: @Patrici49923150 @vince_bryce Una consulta (?) MARISA GLAVE YA DENUNCIÓ A RICHARD ACUÑA ANTE ÉTICA (?) https://t.co/Z1Bdln9O1t
54,RT @Botidos: Dime con quién andas... https://t.co/CmO8eP1RgL
55,RT @isique_pedro: No invitar al Fiscal de la Nación @PedroChavarryV a esta reunión es una clara interferencia a un poder y un desprecio por…
56,"RT @xafu: Han pasado casi 5 meses desde que @PedroChavarryV asumió como Fiscal de la Nación. Luego de darle todo el apoyo, veo con decepció…"
57,"RT @Manifiesto_pe: #LoÚltimo | Edwin Oviedo denuncia que las fiscales Sandra Castro y Rocío Sánchez lo presionan para delatar a jueces, con…"
58,"Gran culpa lo tienen Ud, la Dra Julia Príncipe por no seguir denunciando a odebrecht al contralor, fiscal VelaBarba… https://t.co/Lj9CjuZ7NF"
59,"RT @elchato25: @laconchacaviar Colaborador eficaz significa que tiene pruebas. Vamos a ver qué excusas pone Vizcarra ""el gran luchador cont…"
60,"RT @laconchacaviar: #Últimominuto | Alcalde saliente de Chiclayo, David Cornejo Chinguel se convierte en colaborador eficaz y delata a Clem…"
61,@Marcela45231150 @palacastrillon @MarthaChavezC @KeikoFujimori Sabemos que las personas como tú están acostumbradas… https://t.co/u98VzsotJ1
62,"RT @palacastrillon: Amigos militantes y simpatizantes de ""Fuerza Popular 🍊"", este sábado 15 de Diciembre a las 8:00 am, en la Sala Penal, A…"
63,@Capacapo3 @Manifiesto_pe El juez se guía de la carpeta elaborada por el fiscal así como paso con juez carhuancho p… https://t.co/puEMohp8zR
64,"RT @Manifiesto_pe: Phillip Butters recuerda que fiscal José Domingo Pérez, cuando trabajaba en la región Moquegua, acusó a dos personas y l…"
65,"RT @azabacheCaC: Decisiones como la del Fiscal Pérez, que investiga a una abogada de la defensa, producen desconcierto.  Se me ha preguntad…"
66,"RT @16091959: @azabacheCaC @TuKuyRiKuy4 Pérez denuncia a los abogados y el mismo los investiga, qué linda justicia, no ? Cuidado que vamos…"
67,"RT @GiullianaLoza: Informamos a la opinión pública que, ante la gravedad de las afectaciones en el proceso penal contra #KeikoFujimori ,est…"
68,Ahora que odebrecht anda libremente coimeando en nuetsro pais contando la licencia de @MartinVizcarraC  la mermelad… https://t.co/phS9oAToJK
69,"RT @TubinoCarlos: @socioperiodismo @JorgeDCG Me llama la atención lo q menciona @JorgeDCG .Fuerza Popular NO SE OPONE, el propio presidente…"
70,RT @TubinoCarlos: @socioperiodismo @JorgeDCG FALSO!!Fuerza Popular NO ha bloqueado nada. El PL que debe verse es el DICTAMEN de la LEY de S…
71,El Perú ya no cree en los abogados que rompen la ley?? fiscal de IDL Gorriti @JoseDomingoPe el atentado q Ud está c… https://t.co/I987xLl7kr
72,RT @Gatitadelsur: @JoseDomingoPe @GiullianaLoza Que tal soberbia la suya ! Está clarísimo que usted recibe órdenes de los malandrines de ID…
73,"RT @laconchacaviar: @vozdelatierra, el tira piedra, antiminero, representante de la ideología de la pobreza en Cajarmarca, revoltoso y defe…"
74,"RT @FernandaAranib: De ser una desconocida trabajadora de servicio por CAS @ONPE_oficial n el 2014, pasó a fines del 2016 @MEF_Peru
Desde e…"
75,"Esta muy claro el injusto encarcelamiento que pesa sobre keiko, está es la consigna entre @MartinVizcarraC y… https://t.co/xdKjwCTVfH"
76,RT @gildatrkovic: @Caro60 @DN_Mariano @FiscaliaPeru @IDL_R @KeikoFujimori @RichardMontoyaR @carlosc00268781 @Gatitadelsur @CMHNTM @veritati…
77,RT @Caro60: @DN_Mariano @FiscaliaPeru @IDL_R @KeikoFujimori @RichardMontoyaR @carlosc00268781 @Gatitadelsur @CMHNTM @veritatisperu @xafu @m…
78,RT @gildatrkovic: @DN_Mariano @SILVYTA27 @FiscaliaPeru @IDL_R @KeikoFujimori @RichardMontoyaR @carlosc00268781 @Gatitadelsur @CMHNTM @verit…
79,RT @RequisGladys: @DN_Mariano @FiscaliaPeru @IDL_R @KeikoFujimori @RichardMontoyaR @carlosc00268781 @Gatitadelsur @CMHNTM @veritatisperu @x…
