,Tweets
44,"@DecanaCALPortoc ENTONCES DEBERÍAS COMENZAR A SER DRÁSTICA CONTIGO MISMA, YA QUE TU COMENTARIO ES TAN INDIFERENTE!… https://t.co/DI4KZs6Msn"
45,"RT @victori39804465: @JoseUgazSM @elcomercio_peru SR. ABOGADO DE #ODEBRECHT!
#PÉREZ PIDE SACAR A FISCAL CHAVARRY
#VIZCARRA PIDE SACAR A CHA…"
46,"MAFIA AL DESCUBIERTO! 
PEREZ-GORRITI
GORRITI-PÉREZ.
TU ME FILTRAN INFORMACIÓN Y YO TE DEFIENDO! #MAFIOSOS! https://t.co/zahvTWdxhZ"
47,@rubenlima2017 @wilbermedinab @PedroChavarryV @FiscaliaPeru @TC_Peru @COMISEDH @KikeBravoPrado @PBODigital… https://t.co/9ok3BylOKt
48,"@MIKI_Torres_ DIOS TE OIGA, ES MI MAYOR DESEO! 
#KeikoLibertad"
49,RT @MIKI_Torres_: Ahora concentraré mis esfuerzos en las reformas que el  país necesita y en continuar dirigiendo el Comité de Transición q…
50,"RT @MIKI_Torres_: Luego de  52 días de haber puesto a disposición mi cargo de sub secretario de Fuerza Popular, hoy queda formalmente regis…"
51,"SR. UGAZ ABOGADO D #ODEBRECHT!
#PÉREZ PIDE SACAR A FISCAL CHAVARRY
#VIZCARRA PIDE SACAR A CHAVARRY
#GORRITI PIDE SA… https://t.co/pm2QFLb6vb"
52,"@JoseUgazSM @elcomercio_peru SR. ABOGADO DE #ODEBRECHT!
#PÉREZ PIDE SACAR A FISCAL CHAVARRY
#VIZCARRA PIDE SACAR A… https://t.co/xQCcF6rJvS"
53,RT @RequisGladys: @DN_Mariano @FiscaliaPeru @IDL_R @KeikoFujimori @RichardMontoyaR @carlosc00268781 @Gatitadelsur @CMHNTM @veritatisperu @x…
54,"RT @MarthaChavezC: Hoy hacen 13 años que el Congreso me repuso en la función congresal luego que por sentencia de última instancia, unánime…"
55,"#VIZCARRA PREMIO CON ESE PUESTO A LA MUJER DE SU FISCAL APAÑADOR! 
DE SU FISCAL @JoseDomingoPer QUIEN LO #ABSOLVIÓ… https://t.co/4VRm38GSnm"
56,"RT @gildatrkovic: Qué fácil consiguen trabajo en estado cónyuges de rábanos enquistados en MP, PJ y Congreso con fabulosos sueldos sin esta…"
57,"RT @gildatrkovic: #MafiaIDLGobiernaEnPeru #OdebrechetGanóReferendum 
#VizcarraDictador ¿Cuánto le tocará a la compinche q firmó trafa CHINC…"
58,RT @RobertoHeredi20: #MafiaIDLGobiernaEnPeru #MafiaIDLGobiernaEnPeru https://t.co/Kr7UUyGEHq
59,RT @RobertoHeredi20: #MafiaIDLGobiernaEnPeru #MafiaIDLGobiernaEnPeru https://t.co/R53IRba42g
60,RT @RobertoHeredi20: #MafiaIDLGobiernaEnPeru #MafiaIDLGobiernaEnPeru https://t.co/ACLjVQHkqE
61,RT @gildatrkovic: Gracias CHINO CHINO CHINO #FujimoriLibertad  https://t.co/tnXmTsGxoP
62,"@gildatrkovic @Camac_Rejas #VIZCARRA PREMIO CON ESE PUESTO A LA MUJER DE SU FISCAL APAÑADOR! 
DE SU FISCAL… https://t.co/hBUGlwWuNx"
63,"@MecheAF @PalomaNoceda TU ALIENTO GUÁRDATE! 
TU SOLIDARIDAD ESTÁ BIEN, PERO CUIDADO CON TU CRITERIO GENERALIZADO!
A… https://t.co/y5gd7phpfX"
64,"RT @SILVYTA27: @MecheAF @PalomaNoceda Déjame entender, si te toca y no te gusta es «tocamientos indebido» entonces se consecuente, no impor…"
65,"@RobertoHeredi20 #MafiaIDLGobiernaEnPeru 
#MafiaIDLGobiernaEnPeru 
#MafiaIDLGobiernaEnPeru 
#MafiaIDLGobiernaEnPeru"
66,RT @RobertoHeredi20: #MafiaIDLGobiernaEnPeru #MafiaIDLGobiernaEnPeru https://t.co/9liHZQZGno
67,"@martinbelaundem @jrivasb15 #MafiaIDLGobiernaEnPeru 
#MafiaIDLGobiernaEnPeru"
68,RT @martinbelaundem: Como ex decano del CAL y expresidente de la Junta de Decano de los Colegios de Abogados del Peru expreso mi seria preo…
69,RT @gildatrkovic: @carlosc00268781 @DN_Mariano @FiscaliaPeru @IDL_R @KeikoFujimori @RichardMontoyaR @Gatitadelsur @CMHNTM @veritatisperu @x…
70,RT @rsousaperu: Villanueva ordena “ La inmunidad se restringe o se elimina” ; el congreso “ aceptará q el gobierno siga modificando la cons…
71,@agente1977c @FernandaAranib @CiudaPachacutec @ONPE_oficial @MEF_Peru @MartinVizcarraC @pcmperu @Poder_Judicial_… https://t.co/75397aZIIa
72,RT @agente1977c: @FernandaAranib @CiudaPachacutec @ONPE_oficial @MEF_Peru @MartinVizcarraC Provecho Vanessa Medina (esposa del guerrillero…
73,"RT @FernandaAranib: De ser una desconocida trabajadora de servicio por CAS @ONPE_oficial n el 2014, pasó a fines del 2016 @MEF_Peru
Desde e…"
74,RT @gildatrkovic: @Caro60 @DN_Mariano @FiscaliaPeru @IDL_R @KeikoFujimori @RichardMontoyaR @carlosc00268781 @Gatitadelsur @CMHNTM @veritati…
75,RT @Caro60: @DN_Mariano @FiscaliaPeru @IDL_R @KeikoFujimori @RichardMontoyaR @carlosc00268781 @Gatitadelsur @CMHNTM @veritatisperu @xafu @m…
76,RT @gildatrkovic: @DN_Mariano @SILVYTA27 @FiscaliaPeru @IDL_R @KeikoFujimori @RichardMontoyaR @carlosc00268781 @Gatitadelsur @CMHNTM @verit…
77,RT @Gatitadelsur: @imejiapalomimo @DN_Mariano @FiscaliaPeru @IDL_R @KeikoFujimori @RichardMontoyaR @carlosc00268781 @CMHNTM @veritatisperu…
78,RT @gildatrkovic: @Gatitadelsur @DN_Mariano @FiscaliaPeru @IDL_R @KeikoFujimori @RichardMontoyaR @carlosc00268781 @CMHNTM @veritatisperu @x…
79,RT @imejiapalomimo: @DN_Mariano @FiscaliaPeru @IDL_R @KeikoFujimori @RichardMontoyaR @carlosc00268781 @Gatitadelsur @CMHNTM @veritatisperu…
80,RT @Gatitadelsur: @DN_Mariano @FiscaliaPeru @IDL_R @KeikoFujimori @RichardMontoyaR @carlosc00268781 @CMHNTM @veritatisperu @xafu @manarelli…
81,RT @Gatitadelsur: @carlosc00268781 @DN_Mariano @FiscaliaPeru @IDL_R @KeikoFujimori @RichardMontoyaR @CMHNTM @veritatisperu @xafu @manarelli…
82,RT @carlosc00268781: @DN_Mariano @FiscaliaPeru @IDL_R @KeikoFujimori @RichardMontoyaR @Gatitadelsur @CMHNTM @veritatisperu @xafu @manarelli…
83,RT @DN_Mariano: @FiscaliaPeru de Vela y Pérez con ayuda de @IDL_R  pretendieron impedir audiencia de apelación de @KeikoFujimori para recup…
84,"@ArnaldiParedes @rubenlima2017 @KeikoFujimori GEORGE SOROS EL JEFE DE LA MAFIA!
#MafiaIDLGobiernaEnPeru… https://t.co/sK969sQR3m"
85,"@betinahuaral @KeikoFujimori NI PUTA NI SANTA, TU SI QUE TIENES LA CONCHA BIEN GRANDE!!"
86,"@rubenlima2017 @KeikoFujimori KEIKO ES VÍCTIMA DE LA MAFIA ROJI-CAVIAR! 
MISERABLES! CORRUPTOS! DELINCUENTES!......… https://t.co/XZpkEb6Dmh"
87,"@KeikoFujimori TODA MI SOLIDARIDAD CONTIGO, LA DRA. @GiullianaLoza Y TODOS LOS IMPLICADOS EN ESTE CASO.
ES DESCARAD… https://t.co/u3XsbqxoVX"
88,#MafiaIDLGobiernaEnPeru #MafiaIDLGobiernaEnPeru https://t.co/EIjhmJ2RMT
89,@JoseUgazSM @PedroChavarryV #MafiaIDLGobiernaEnPeru #MafiaIDLGobiernaEnPeru
90,"RT @victori39804465: @JoseUgazSM AH SI??????
EL ABOGADO DE ODEBRECHT @JoseUgazSM ESTA DESESPERADO PORQUE EL FISCAL @PedroChavarryV NO QUIER…"
91,@dogoniat #MafiaIDLGobiernaEnPeru
92,@dogoniat #MafiaIDLGobiernaElPeru
93,FALSOS MORALIZADORES! TOTALMENTE DE ACUERDO! https://t.co/aC37mvrmGz
94,"@JoseUgazSM AH SI??????
EL ABOGADO DE ODEBRECHT @JoseUgazSM ESTA DESESPERADO PORQUE EL FISCAL @PedroChavarryV NO QU… https://t.co/y0rUOA2KUd"
95,RT @george28rw: @JoseUgazSM Lo dice el abogado de Odebrecht q borro su asesoria x roche de su webpage y de la empleada de Jose Graña que ta…
96,"RT @alvarosarco: La concha del día. Raúl Diez Canseco, el viejo verde que le quitó la novia a su propio hijo y que con un DS saneó las deud…"
97,RT @TuKuyRiKuy4: @felxs01 El irresponsable Presidente no se da cuenta que delibiltando al Congreso debilita a la democracia. La historia lo…
98,"RT @elhigadodmarita: ""Delitos de odio"" según el Pacto Global de Marrakech, firmado por Vizcarra:
1- Toda opinión/evidencia en contra de la…"
99,"RT @JBCPERU: Sucedió en el Perú, donde los pájaros nadan y las cojinovas vuelan. Mensaje de Fiestas Patrias en Navidad! (Excelente artículo…"
100,RT @MERYDELPILAR1: PPK y Martín Vizcarra recibieron S/ 6 millones para la campaña 2016 de personas que no existen o que no conocen https://…
101,"@diariocorreo POBRE HOMBRE, NO HAY DUDA! A ESTE LO TRATARON COMO ESTIERCOL!

LUCHO CÁCERES ES UN PSICÓPATA, NEURÓTI… https://t.co/z7UUPNje0t"
102,"RT @canalN_: Tras el mensaje a la Nación, la congresista Úrsula Letona dijo estar bastante preocupada porque el presidente Martín Vizcarra…"
103,RT @UrsulaLetonaP: El proceso contra Keiko Fujimori ha estado lleno de vicios y de irregularidades. Este sábado el PJ debería corregir y re…
104,"@canalN_ ESTO YA SOBREPASÓ TODO LIMITE!
EL FISCAL SICARIO DE GORRITI Y VIZCARRA QUIERE ACABAR CON KEIKO FUJIMORI, S… https://t.co/ccyqVoxJuO"
105,"@Ideele @CIDH CUANTOS MILLONES DE DÓLARES RECIBEN DE ""GEORGE SOROS"" PARA DESESTABILIZAR Y JODER A LA DEMOCRACIA EN EL PERÚ?????"
106,"@Ideele @CIDH DEMOCRACIA! 
UDS. NO SON DEFENSORES DE LA DEMOCRACIA! 
UDS. SON UNA BOLA DE #DELINCUENTES… https://t.co/VKTuqjrGxA"
107,"@Ideele @CIDH YA SABEMOS QUE EL FISCAL PÉREZ ACTÚA DIGITADO POR SU JEFE #GORRITI 
Y UDS. LOS DE @CIDH @Ideele SON U… https://t.co/2Pyy0py4ky"
108,@Capital967 @elvecinope A KEIKO LA QUIEREN PRESA NO HAY DUDA!
109,"SR. FISCAL D LA NACIÓN @PedroChavarryV PONGA ORDEN EN LA @FiscaliaPeru 
HASTA CUANDO VAMOS  A SOPORTAR AL FISCAL PO… https://t.co/XaXEXGULZT"
110,"@GiullianaLoza SR. FISCAL @PedroChavarryV ESTO ES UN TREMENDO ABUSO! ATROPELLO Y PERSECUCIÓN DE ESTE FISCAL #PEREZ,… https://t.co/fhEtPtzrE6"
111,"RT @GiullianaLoza: Quiero denunciar un nuevo atentado contra la defensa de #KeikoFujimori. A sólo 48 horas de la audiencia de apelación, qu…"
112,"RT @TuKuyRiKuy4: @GiullianaLoza Un fiscal como Juan Pérez que tiene como fin encarcelar a una persona por odios y por consignas, no puede s…"
113,RT @imejiapalomimo: @peru21noticias Y esto??!!... #OdeebrechtGanóElReferendum https://t.co/yiWZrTCRKe
114,RT @john_zuniga_v: @peru21noticias Acaso esto no es suficiente no sólo para botarlo de @FiscaliaPeru pero además meterlo preso. Vela Barba…
115,"RT @percenteno: @peru21noticias Alguien dijo hace poco  apreciado José Domingo Perez: NADIE TIENE CORONA¡¡¡¡
Se te nota muy nervioso,,,segu…"
