,Tweets
46,"RT @MindefPeru: Hoy, 77 Licenciados de las Fuerzas Armadas (16 mujeres y 61 varones) se gradúan como parte de la segunda promoción del Inst…"
47,Ya esto huele mal... la @FiscaliaPeru debe actuar de oficio contra el Fiscal q al parecer esta excediendo sus atrib… https://t.co/2rtMSiiQcR
48,"RT @Manifiesto_pe: Congresista @ManuelDammert (Nuevo Perú) denuncia a Francisco Ismodes, titular del @MemPeru, y lo acusa de buscar que el…"
49,"RT @CusihuamanJuan: @PETO184 El problema fue aceptar esa presión la primera vez,ahora a sembrar lo cosechado."
50,"RT @PipoHUERTA: @PETO184 @PeruanaRebelde ES TIEMPO QUE DRSAHUEVEN A ESE INTRUSO CON COMPLEJOS DE DICTADOR, SI NO LO HACEN AHORA, MAÑANA SER…"
51,"RT @UrsulaLetonaP: Exactamente!! Hoy los beneficios laborales los goza una minoría de peruanos, la verdadera reforma debe empezar por gener…"
52,"Sentirte ganador donde tu opción política llamada #Referendum2018 gano sin mirar la realidad, la cual mas de 5 MILL… https://t.co/UMACc53jzh"
53,"RT @AleBardales9: Conocíamos jugadores como Raúl Ruídiaz o Luis Llontop, que luego fueron pilares en la U. https://t.co/N99s9qBBn6"
54,RT @AleBardales9: Mención honrosa: Conocimos la mejor versión de Raúl Fernández y esos recuerdos siempre le serán agradecidos. ¿Quién no se…
55,"RT @AleBardales9: Ganamos en Matute y ganamos en el Monumental. Ambas finales. Fuimos un campeón indiscutible, no se dejaron dudas, trabajo…"
56,"RT @AleBardales9: Nos enseñaron que para ganar arriba, había que cuidarte una defensa. Y construimos una muralla, fuimos el equipo que meno…"
57,"RT @AleBardales9: Incluidas las finales, la U ganó  todos los clásicos del año. https://t.co/2ggoDh3uF9"
58,RT @AleBardales9: Muchos nos hicimos hinchas de la U el día en el que remontó un 1 a 0 en el Monumental frente Alianza. No sólo porque fuer…
59,"RT @AleBardales9: La palabra referentes y buenos jugadores no era extraña. Habían figuras por todas partes, todos hinchas de la U desde que…"
60,"RT @AleBardales9: Nuestro técnico se convirtió en el jugador, hasta a veces, más importante del equipo. Juan Reynoso se ganó nuestro respet…"
61,"RT @AleBardales9: Conocimos a Nolberto Solano, que había elegido a la U para despedirse extra oficialmente del fútbol. Y aunque era una for…"
62,"RT @AleBardales9: Hace 9 años, un día como hoy en el 2009, Universitario ganaba su estrella número 25 frente a su clásico rival en el Monum…"
63,RT @Manifiesto_pe: #Odebrecht: Tres empresas constructoras buscan acuerdo con la justicia peruana. Compañías se animaron por el pacto de co…
64,RT @PBODigital: ¿Que opinó del Mensaje a la Nación de @MartinVizcarraC ?
65,RT @mabel_huertas: Hoy! https://t.co/CjG1bqve4f
66,RT @ugluis: ¿Y Vizcarra quiere conceración con la lideresa de La oposición prensa y @AlanGarciaPeru perseguido y chuponeado? ¡Regálenle las…
67,"RT @Noktambuleante: ¿En su #mensajealanación el presidente @MartinVizcarraC dijo algo de la ""rebajita"" de S/. 600 millones que su procurado…"
68,"RT @Minsa_Peru: [ATENCIÓN]
Conoce los 5 mitos más comunes sobre el VIH 👇

¡#HazteLaPrueba del VIH, sigue la vida!

Infórmate más, aquí 👉 ht…"
69,"RT @BMariaDehnert: Dar un mensaje y hablar de ""lucha anticorrupción"" sin hacer referencia a Lavajato y Odebrecht...
Bien parcial el discurs…"
70,RT @gonzalesposadal: Los 12 países del grupo de Lima deberían dirigir una nota al presidente Putin expresando que el Gob de Maduro amenaza…
71,RT @UrsulaLetonaP: En breve estaré en @RPPNoticias con @padelriol y Fernando Carvallo https://t.co/sjXZz1tK0V
72,RT @malena_maguina: @PETO184 Los congresistas no chambean.... Les estan haciendo la chamba... Han pasado cuantos meses y no han hecho nada!…
73,"RT @cmbazalar: @PETO184 No, pero me molesta que el Congreso y sobre todo FP no haya previsto que ése iba a ser el siguiente tema que iba a…"
74,"RT @CeciliaCM23: Proceso de “violencia”? No señores! No sean cobardes y llámenlo por su nombre, fuerte y claro 👉 Afectados por el terrorism…"
75,RT @PBODigital: ¿Quién es el mejor reemplazo de @Phill_Butters ahora que está de vacaciones?
76,"RT @Politica_ECpe: Carlos Tubino dice que se ha creado una ""policía política"" que sigue a Fuerza Popular y el Apra ►https://t.co/XTCpgaMwlx…"
77,RT @MarthaChavezC: Algo no cuadra en este informe periodístico que parece un publicherri! ¿Oficial con 22 años de servicios y que por su la…
78,RT @Noticiaaqui1: Alianza Lima vs. Sporting Cristal | El gol anulado a los celestes que pudo ser el 3-0 https://t.co/YXI5hELtVA https://t.c…
79,"RT @L44castilla: Te preguntaras si es un montaje, pues no : fue ayer en un colegio de Valencia, donde gobierna la extrema izquierda !! http…"
80,"RT @KarlaCalle: Si te das cuenta... en ninguno de sus tweet lo niega. CON ESO ME BASTA. 

BAJEZA LA QUE ELLAS HACEN Y LO SABEN. CREÍAN QUE…"
81,RT @Victorvas: Al menos asi funciona la VizcarraCracia https://t.co/Awj8F0b8Qp
82,"RT @walterllamosas: Eso pasa cuando el legislativo pierde el respaldo de los que lo eligieron, como sucede con el @congresoperu. Los congre…"
83,"RT @patriciagamarra: Si Yonhy Lescano se lanza a la presidencia, ¿votarías por él?"
84,RT @KeikoFujimori: 43 días después de haberse iniciado mi prisión preventiva acabo de recibir la noticia que mi familia y yo hemos esperado…
85,Osea el Ejecutivo presenta proyectos de Ley y el Legislativo  debe aprobarlo al toque sin leer menos ponerlo a deba… https://t.co/jofz4eWP5n
86,RT @OpinionPolitika: #ALERTA: El mandatario chileno aseguró que el 'Pacto Migratorio de la ONU' abre las puertas a quienes vienen a causar…
87,Y #LavaJato #Odebrech Sr. Presidente @MartinVizcarraC ??? https://t.co/hKi6vzR0xV
88,RT @CeciliaCM23: Puede haber algo más repudiable y repugnante que esta 👇 prensa vendida? Pues sí 👉 el gobierno que la digita. https://t.co/…
