,Tweets
55,"RT @LUMoficial: #SabíasQue En el 2001 se crea la Comisión de la Verdad y Reconciliación, encargada de esclarecer los hechos del periodo de…"
56,"El crédito educativo podría ser un producto de la banca privada. Lamentablemente, a diferencia de otros países, no… https://t.co/y3VUkoY4Cw"
57,Mañana viernes 14 se reúne la Asamblea de la PUCP. Espero que en ese órgano de gobierno se pueda dar soluciones opo… https://t.co/FKVtlm91NW
58,RT @DianaMiloslavic: Nuevo Juicio Mas Maltrato dice @arlettecontrers en un cartel. Esperaban una sentencia no un nuevo juicio dijo la aboga…
59,RT @Poder_Judicial_: Primera Sala Penal de Apelaciones de Lima Norte declara nula sentencia que absolvió a Adriano Pozo Arias por tentativa…
60,"RT @monvalpa: #Urgente ordenan detención de Victor Antonio Becerril y Wilfredo Becerril, hermanos del congresista @hectorbecerrilr, por est…"
61,No creo que la Pucp esté pidiendo subvención del Estado. No le corresponde. Tal vez alguna persona en particular pu… https://t.co/6a8nl611In
62,"RT @radio_santarosa: Nuevamente tenemos problemas con la inestabilidad del servicio de Movistar, el perjuicio es grande. @radio_santarosa…"
63,RT @andreap2308: Después del #conversatorio con @rmapalacios hoy tendremos a @alvarezrodrich después de la función de las 8 PM. Entradas en…
64,RT @Politica_LR: #URGENTE| Caso Odebrecht: seis abogados son incluidos en investigación a Keiko Fujimori► https://t.co/cCdIk6TzM7 https://t…
65,RT @jotabruce: Imprescindible. Una de las mejores exposiciones fotográficas que he visto en mi vida (y he visto muchas). https://t.co/cjavH…
66,"RT @amtawa: He publicado un episodio en #ivoox ""A Pensar Más con Rosa María Palacios [13/12/18]"" #podcast  https://t.co/fVExAYTzml"
67,https://t.co/w5gu6XZWcD
68,https://t.co/dB5ZdnIF2k
69,RT @larepublica_pe: Habla el presidente - SIN GUION con Rosa María Palacios: https://t.co/mvmWceMeoq vía @YouTube
70,"RT @radio_santarosa: Carlos Bruce: La Bancada de Fuerza Popular pudo haber hecho extraordinarias cosas para el país, pero solo se dedicaron…"
71,"RT @StevenCaldern9: Carlos Bruce a @rmapalacios: ""la gente no ha votado por Vizcarra, ha votado por las reformas, porque hemos escuchado a…"
72,"RT @radio_santarosa: #Ahora || Estamos con el congresista Carlos Bruce, quién nos comenta sobre el mensaje a la nación brindado por el pres…"
73,"RT @IDL_R: #ÚLTIMO #LavaJato A solicitud de la Procuraduría Ad Hoc, el Poder Judicial incorporó a 12 empresas como terceras civilmente resp…"
74,"RT @soythelmafardin: GRACIAS no me alcanza, vamos a tener que inventar una palabra para dimensionar lo que siento con lo que está sucediend…"
75,"RT @socioperiodismo: Veo un poco de gente muy preocupada por el acuerdo con ODB. Dicen que les preocupa el monto de reparación civil, a pes…"
76,RT @fuentesluis4: @rmapalacios @MartinVizcarraC Mucha gente de VMT le agradecerá el impulso para la limpieza de una zona que se había conve…
77,RT @LDavelouis: @rmapalacios Creo que su problema de percepción de la realidad empezó tras el boca de urna de la 2da vuelta. Y de ahí en má…
78,Jajajajaja. https://t.co/1L5S7QNfoE
79,Este congresista es casi siempre la excepción. https://t.co/k1CX9n9WjX
80,"Buen mensaje a pesar de la extensión.
Lo que es lamentablemente es la reacción de los congresistas.
No se dan cuent… https://t.co/fMCB81LewR"
81,"Si lo hicieran los congresistas, bueno fuera. https://t.co/poFMoSH4NW"
82,La ley la impuso el Congreso. https://t.co/heLEhklLf3
83,Un poco mucho.
84,RT @padelriol: Mm mm estamos en Navidad o 28 de julio?
85,"RT @PCaterianoB: El ex presidente Fernando Belaunde entre otros dirigentes del Frente Democrático ( FREDEMO), reconoció ante la Cámara de S…"
86,Ahora 7.15 pm https://t.co/alV3EzfDXp
87,Es oficial. https://t.co/msrFCX1BEt
88,A las 7 pm mensaje de @MartinVizcarraC al país
89,"No. Hay responsabilidad administrativa (multas, Indecopi) y civil lo que incluye devolución con intereses del monto… https://t.co/E4QIkZorKT"
90,"Pensé en esa salida, por jerarquía. Pero quería estar segura. Gracias. https://t.co/7N2tu1brf3"
91,"El asunto es de interés solo para la comunidad PUCP. 
Se nos acusa de vivir mirándonos el ombligo y hay algo de cie… https://t.co/NLbusn2Sqe"
92,"La PUCP es una asociación civil sin fines de lucro. No hay utilidades, ni socios. Se rige por el Código Civil.
Otra… https://t.co/ELndFnu6gZ"
93,Muy buena carta. https://t.co/BFZKH92Wwa
94,"En el 47.  ""Sin embargo puede durar un tiempo menor"". La ley reconoce en su texto algo que llama ""un periodo"" menor… https://t.co/FOFbel0tWO"
95,RT @Lisette_2012: Te perdiste el conversatorio de #QuiénesOtelo con @rmapalacios? Mañana luego de la función estará @alvarezrodrich y junto…
96,RT @radio_santarosa: Rosa María Palacios: Si un niño pequeño puede aprender que algunas cosas no se tocan. ¿Por qué un adulto no puede apre…
97,De acuerdo. Solo añadir que el Estado debe invertir mucho mas de lo que invierte hoy en la Universidad pública. Si… https://t.co/Lni1ExiC02
98,"Los trolls en twitter son como los mosquitos del cementerio.
Una breve molestia que te recuerda que tu sí estas viva."
99,"Yo te apruebo, tu me apruebas.
Fatal. https://t.co/MXnKt2RteN"
100,"Doctor, una mirada al Reglamento del Congreso artículo 48. https://t.co/sfohyvx9rf"
101,"Puede ser una pesadilla.
Si se mide resultado cuantitativo ¿se imagina la cantidad de disparates que van a aprobar? https://t.co/txPmln3hXG"
102,"RT @MarceOzz: Me costó 20 años poner en palabras y contarle a mis padres un abuso que duró más de 10 años, porque a los 3 sólo me salió ""me…"
103,"RT @AlbertoBelaunde: Fui el único voto en contra. No basta  con buena voluntad, hay que entender cómo funciona el mercado para evitar perju…"
104,"RT @cmanueldongo: Interesante el programa de hoy en ""A pensar mas"" con RMP...el tema es sobre el uso del plástico!! uno se entera de cosas…"
105,"No. Ellos están preparados para matar al enemigo no para ser policías.
Las brigadas de ingeniería del Ejercito si p… https://t.co/s8Qw5yXoI2"
106,https://t.co/n9mdE5bfjS
107,https://t.co/sMDGLoU6RZ
108,"RT @danterodjr: @radio_santarosa @rmapalacios están haciendo carreteras con llantas recicladas también, muy bueno !! https://t.co/LssDcLvFZA"
109,"RT @gorjeda: Colegas, El congreso quiere aprobar una ley declarando de importancia nacional la investigación sobre unas falsas momias alien…"
110,Tengo otra tesis. Yo creo que no son trabajadores (en el sentido del derecho laboral) ni deben recibir remuneracion… https://t.co/qTP9b7uHwD
111,"¿Y los que trabajamos en cuarta categoría? ¿por horas? No tenemos nada. Nos descuentan menos, es verdad. Pero a cam… https://t.co/i5yxPtlmkU"
112,"¿Cuáles son? Eso, próximamente. https://t.co/1vYnKlpKzH"
113,RT @alvarezrodrich: Un congresista despistado dice (ante un conductor sin capacidad de réplica) que Paniagua nombró a @tuesta en ONPE en añ…
114,"RT @aldeaperiodista: Tres mujeres periodistas de América Latina, reconocidas por @TIME: 💪🏼

.@LuzMelyReyes, directora de @EfectoCocuyo en V…"
115,Creo que esta nota de prensa contesta parte de varias preguntas que se han hecho hoy en mi TL. https://t.co/SOGa2n0NdG
116,"Si se puede y se debe. Luego procesar a los responsables, pero en este momento lo urgente es resolver la emergencia. https://t.co/q0kufbRwhU"
117,No es buena idea poner el teléfono debajo de la almohada. https://t.co/WuV9FXGMx3
118,Hay distritos como VMT que han sido abandonados y se están ahogando en basura. Si eso ya es un foco infeccioso para… https://t.co/CALN7UQF4D
119,Muy pocas suelen dar el crédito. Una lastima. https://t.co/SMuFuagw2G
120,"RT @radio_santarosa: #AHORA || RMP en diálogo con Cruz Silva: Se han identificado audios donde jueces brindaban trabajo a cambio de sexo, l…"
121,"Me acusan de apoyar a Fujimori, Toledo, García, Humala, PPK. Al Apra y a la Izquierda. A la lglesia y al demonio. A… https://t.co/qScDyAEqXC"
122,"Tengo la costumbre de no hablar de lo que no se.
Parece que es poco común. https://t.co/3fzIxsbfYV"
123,"No fue ni con mala ni con buena leche. Ofrezco respeto, eso si.
Yo hago las preguntas en el afán de encontrar la ve… https://t.co/yrgnZHqH0J"
124,Parece el laboratorio del malo en película de James Bond. https://t.co/2QOFWMt5yy
125,"Ya le explique que no lo se.
Tengo que estudiar. https://t.co/8Q1OIfxo7W"
