,Tweets
48,"Con el tiempo, esa perspectiva no cambió mucho. Porque Lima tampoco ha cambiado mucho. Lima sigue siendo una ciudad… https://t.co/EFMRYvBib0"
49,"Como imaginarán, fui víctima de bullying.
Por esa situación, me es fácil pensar desde la perspectiva de las víctima… https://t.co/OlRIVmuTSI"
50,"No siempre medí un metro ochenta y pesé más de 100 kilos .
Cuando era niño, era pequeño, muy delgado, un año menor… https://t.co/S5d9kpRd2e"
51,"Sé que por el #PlanArcoIris volverán a lloverme insultos, como cuando propusimos el matrimonio igualitario
Pero yo… https://t.co/FB7lXPLuSz"
52,"Por eso, implementaremos el #PlanArcoIris, que incluirá:
-Un programa contra la homofobia en las escuelas.
-Y la cr… https://t.co/PWdm8PDhl9"
53,"Por eso, implementaremos el #PlanArcoIris, que incluiría:
-La ordenanza contra todo tipo de discriminación.
-Un pro… https://t.co/pB2FlyayCa"
54,"Lima nos agrede a todos. Pero seamos honestos: no nos agrede a todos por igual. 
Lima es machista y agresiva. Pero… https://t.co/eyvLcBKg3l"
55,"También llevaremos adelante ParqueMar, ubicado entre Magdalena y San Miguel, en el marco de las competencias que pe… https://t.co/KbuA9DdlVy"
56,"En Juntos por el Perú tenemos un plan para pasar a 4.5 metros cuadrados de áreas verdes por habitante. Para eso, pr… https://t.co/jdLO2Brhy8"
57,Todos ellos tendrán que ser identificados y apoyados por un programa de vivienda social ejecutado desde la municipa… https://t.co/xqKwxcyWYG
58,"Lima tiene muchísima población que enfrenta dos tipos de riesgos: de inundaciones, y de terremoto. El riesgo de un… https://t.co/IixSEli7Gb"
59,Yo les retuve los pagos para forzarlos a bajar la tarifa. Castañeda reinició los pagos y legitimó el alza. En enero… https://t.co/P5XKJqt5VW
60,"El Metropolitano es el sistema de transporte más importante de la ciudad. Pero también el más excluyente, porque es… https://t.co/feQLld2Kvr"
61,"Hay un millón y medio de personas que viven muy lejos de los paraderos exponiéndose a diversos peligros.
Por eso, s… https://t.co/Fj5fSmaygT"
62,"Por eso, priorizaremos los carriles exclusivos y las olas verdes, logrando que los buses vayan el doble de rápido.… https://t.co/0aVTqwVJSx"
63,Las personas que viven lejos de sus centros de trabajo pierden hasta 6 horas diarias en el tráfico. Se viene privil… https://t.co/1igeb24Hvf
64,"A diferencia del resto de candidatos, este pechito no maneja. Yo no tengo brevete y soy usuario del transporte públ… https://t.co/k3W9U2H7iF"
65,"En Lima, la violencia tiene rostro de mujer.
Por ello, aplicaremos el enfoque de género en las escuelas, crearemos… https://t.co/C3mcD9jhKJ"
66,"Mi objetivo es lograr que, al menos, haya un efectivo de seguridad por cada 300 habitantes en todos los distritos. Eso es lo justo."
67,"Exigiremos a la Sétima Región Policial que redistribuya los efectivos policiales, y pelearé para que se otorgue a l… https://t.co/dWou6QbYgQ"
68,Esto es aún más indignante si tenemos en cuenta que en los distritos populares hay muchísimos menos serenos por hab… https://t.co/tNgI44xWfN
69,"Y es precisamente allí, en esos distritos, donde hay 10 veces menos protección policial por habitante que en San Isidro o Miraflores."
70,En Lima no todos sufrimos la delincuencia por igual. Los vecinos de San Juan de Lurigancho o San Martín de Porras v… https://t.co/J42b4bjE29
71,"En Rio de Janeiro se produjeron 2,600 muertos después que se incorporó al ejército brasilero en las tareas de la po… https://t.co/109Gzva1lU"
72,RT @Agencia_Andina: #DebateMunicipal @GGG_pe trabajará para lograr una ciudad sin miedo https://t.co/6FoKGIbvu3 https://t.co/hGQO4eWeux
73,"Jovi Herrera y Jorge Huamán murieron asfixiados en un container de Las Malvinas. Y detrás de esas muertes, están em… https://t.co/yhNoB0cdO2"
74,"Detrás de la violencia contra la mujer, están el machismo y los conservadores que impiden tener una educación con enfoque de género."
75,"Detrás de los miles de muertos en los accidentes de tránsito, están las mafias del transporte.
Detrás de las miles… https://t.co/6hC6v94WA8"
76,"Cuando mis hijas salen de noche, siento miedo. 
Mi mayor anhelo es que Lima es que sea una ciudad sin miedo.
Pero e… https://t.co/NMRAfy10c6"
77,"RT @GGGalcalde: Gustavo Guerra [@GGG_pe] llegando al #DebateMunicipal2018
➡️ https://t.co/bRLSFxSV59 https://t.co/arVV1qXy8v"
78,"Llegamos al #DebateMunicipal de la misma manera que hemos ido a todas nuestras actividades, en transporte público ► https://t.co/SjC2y1yCjx"
79,"Ahora que Belmont se ve obligado a ir al debate, es momento de ver quién tiene el mejor plan para Lima.… https://t.co/3NUBXUZ25W"
80,RT @Vaguirre2806: @suselparedes Falta una semana. Conversen con sus familiares y amigos. Que la elección de Susel y un mejor futuro para Ma…
81,"RT @DiegoTejada89: Estoy harto de votar por el mal menor, no sé si alcance pero mi voto es por @GGG_pe, un voto consciente y un voto decidi…"
82,"@JairoCF4 Por la hora, un caldo de gallina es lo justo."
83,"Transmisión en vivo del debate en San Marcos. 
https://t.co/2b3Yxt1Y50"
84,"Hoy volvemos a la @UNMSM_ a debatir. Los espero en el Auditorio de la Facultad de Derecho y Ciencia Política.
Como… https://t.co/2A7debkwcC"
85,"Los paneles no son gratis. 
Ellos se deben a sus aportantes. Yo me debo a la gente. #EsLoJusto https://t.co/WbNlzZBMzB"
86,"RT @UNMSM_: [EN VIVO] @CCulturalUNMSM
Inicia debate de candidatos a la @MuniLima, quienes darán propuestas sobre el problema del intercambi…"
