,Tweets
48,RT @catiquinto: 🔴¿Qué dijo el Congresista @JuanSheput tras el mensaje a la nación del Presidente @MartinVizcarraC? Esta noche en #QuienTien…
49,"RT @mmlagoscc: Vuela United o American, Latam no es confiable. https://t.co/7BcA4sYYMF"
50,Comportamiento recurrente de @LATAMAirlines Hace una semana sin ninguna disculpa a sus pasajeros un retraso de vari… https://t.co/bDrv0PoWa2
51,RT @aolivac: La Comisión de @JusticiayDHPeru ha cumplido con dictaminar y aprobar los siete Proyectos de Ley presentados por el Presidente…
52,"@SoniaCeMe No, simplemente recordar que los efectos emocionales de un referéndum no duran mucho."
53,"Siempre me han impresionado las manifestaciones religiosas,  esta la  más importante del mundo. De la religiosidad… https://t.co/eCO4JYIQR0"
54,RT @exitosape: Miedo en las pistas por revisiones técnicas vehículares irregulares ► https://t.co/6CzcghGGmm https://t.co/voxaJasR4i
55,"Cosas de la política emocional. Theresa May, que llegó a primera ministra de Gran Bretaña aupada  en el referéndum… https://t.co/pzfWVCWoTs"
56,RT @bbcmundo: Dos agencias de inteligencia trabajando juntas. https://t.co/j9niOGPYc8
57,"RT @MavilaHuertasC: Esta noche en @2018Ntv a las 9 pm en @canalN_  el acuerdo al detalle:
Odebrecht: fiscal Vela confirma que Jorge Barata…"
58,"RT @JuanSheput: Buena medida del presidente del Congreso de ampliar legislatura hasta el 30 de enero del 2019 para tratar leyes orgánicas,…"
59,Buena medida del presidente del Congreso de ampliar legislatura hasta el 30 de enero del 2019 para tratar leyes org… https://t.co/tiw3aHgNNh
60,Si este comentario político se hubiera hecho aquí los dueños del pensamiento único ya le habrían saltado al cuello.… https://t.co/1AfwMDtoGL
61,"RT @rcnradio: @MoisesNaim #RCNRadio | ""La Venezuela de Maduro ha quedado desconectada del sistema financiero mundial, eso explica por qué e…"
62,RT @JoaquinRoblesT: @camcesar @JuanSheput @padelriol @juansotoivars Interesante entrevista. Buena capacidad de Juan Sheput de poner el tema…
63,RT @eudmed: De acuerdo con @JuanSheput . Es impresentable que las escuelas de ciencia política y de gobierno se comporten como academias pr…
64,"RT @larryportera: Los periodistas asesinados, encarcelados o perseguidos son ‘La persona del año 2018’ para @TIME 👏👏👏 Entre ellos: The Guar…"
65,"RT @canalN_: Juan Sheput consideró que con el rechazo a la reelección de congresistas ""se ha castrado un derecho político"" https://t.co/9tR…"
66,"En un ciclo de políticas públicas intervienen involucrados, las escuelas de ciencia política son una de ellos, en e… https://t.co/gfTfw2JHul"
67,RT @camcesar: @padelriol : a propósito de tu debate con @JuanSheput sobre el rol de la academia en la reforma política. Mira en el siguient…
68,"Patty en todo caso que este resultado, desde mi punto de vista dañino para el pais, sirva para analizar el papel de… https://t.co/thA5kkNtTO"
69,"Fernando @tuesta, Patty, @padelriol la academia ha podido hacer más y no limitarse a comentarios episódicos. Las po… https://t.co/qhXncxdFLy"
70,RT @Politica_LR: #VIDEO | Alan García y su secretario dan doble versión sobre informantes en la Fiscalía ► https://t.co/u49Bz4byMN https://…
71,"RT @gatorouge: OEA señala que ""hubo falta de debate de las preguntas del referéndum""."
72,RT @DGclassics: “333 razones para amar a Bach” – What are your reasons for loving #Bach333? https://t.co/FBLHqYO7D5
73,"Rafael Rey agrede a miembro de mesa que lo llamó ""fujimorista"" [VÍDEO] https://t.co/lIAwjhZAMv"
74,"RT @CNNEE: ÚLTIMA HORA
El doctor peruano Ricardo Pun-Chong es el Héroe de CNN de 2018. Medicina con amor es su filosofía https://t.co/6FsBE…"
75,RT @gvillasis: Hay que ser muy ingenuo para afirmar  que al ex pdte Alan García lo chuponearon en una camioneta frente a su casa. Acusar al…
76,RT @ONPE_oficial: Estas son las multas por omisión al sufragio y/o al cargo de miembro de mesa. #Referéndum2018 #SER2018 https://t.co/1p0LD…
