,Tweets
65,@magdyelugaz Ya y?
66,Tan buenas eh https://t.co/9VNlSpsuwr
67,RT @SalitaSin: Gracias a @AlanGarciaPeru la @FiscaliaPeru tiene un argumento de peso para que le den prisión preventiva cuando se la tengan…
68,"Uyy curuju
#prisiónpreventivaYA https://t.co/PcwyZIiQmv"
69,RT @CarlosBasombrio: 85% de los peruanos discrepamos totalmente con usted https://t.co/v8Jy8RJWeK
70,"RT @EntelPeru: ¡#EntelLovers! ¿Qué tal se portaron este año? Bueno, para Dimitree, ¡TODOS MERECEMOS RENOVAR! Con Entel, ¡renueva o migra co…"
71,@CeviHd Pásame un taper
72,"@natalio_miguel No estar de acuerdo con limpiarse de la corrupción , no es pensar distinto,  es pensar mal.
Solo se… https://t.co/1kuzv9XXoM"
73,"RT @Joaco_Ldr: Ojo!! El Coronel Colchado es el Jose Domingo Perez de la Policia Nacional!!
@MininterPeru @PoliciaPeru Defiendan a sus bueno…"
74,"RT @AlbertoBelaunde: Tomando en cuenta el mensaje ciudadano ayer en las urnas, estoy solicitando al presidente del Congreso que coordinemos…"
75,"RT @DePolietileno: Bye Becerril
Hasta nunca @LuzSalgado_R 
Fuera @MIKI_Torres_  @TubinoCarlos 
Lárgate @Mauriciomulder 
Responde ante la ju…"
76,"RT @VertizPamela: Me pregunto: ESTE congreso DESLEGITIMADO, DESAPROBADO por abrumadora mayoría será el que lleve adelante al elección de lo…"
77,RT @DiegoSotomayor7: Solo un salvaje puede romperle la cabeza a un anciano que reclamaba una cola justa. El tipo se llama CARLOS NEGRETE GA…
78,RT @JuanFraEscobar: RT hagamos famoso a este hdp marchito peruano y más aún que empresa lo acoge https://t.co/Zx0j9TpVNQ
79,@Guillermoch https://t.co/qSpDb0HWRV
80,RT @litolobo: El Perú. https://t.co/PAWYK2AchB
81,@JESUSCORAL28 Enseñanos tu que sabes tanto.
82,@pafaulo123 @JESUSCORAL28 @wizagp Yo tampoco.
83,@vigilfran Tu foto nos dice todo.
84,"@novapiell Anda al teatro.
Me esperas afuera para intercambiar opiniones"
85,@H1972Carlos TAPER
86,"@JESUSCORAL28 Tu insulto refleja inmediatamente tu pensar y tu partido.
Que te mejores!"
87,@berthazamora Marina
88,@Nferni76 Csm
89,RT @NicolasLucar: Último minuto! Equipo Especial Lavajato de @FiscaliaPeru que encabeza Rafael Vela suscribió esta madrugada el acuerdo de…
90,"RT @noakeiko: Por un Perú sin Luz Salgado, sin Mamani, sin Chavez, sin MULDER!! ,sin IMbecerril , sin Chiuan, sin la señora K, marca SI . S…"
91,"@MoisesTacna A mi no me has visto marchar nunca. 
Chapa tu TAPER noma"
92,"Sacan a Vela o JDP y salgo a marchar hasta con mi abuelita de 96 en camilla y con oxígeno.
#PedroChavarry atrévete nomas."
93,"RT @Imapax: Triunfo del #sisisino Mañana da mensaje a la nación Vizcarra, anuncia cambios en el Gabinete y convoca al Congreso a Legislatur…"
94,"RT @yonhy_lescano: Congresistas de Fuerza Popular que hablaron, ninguna condena severamente a Moises Mamani, solo aludiendo a otros casos y…"
