,Tweets
51,"RT @marcoeyzaguirre: Tremendo hilo de @AlbertoBelaunde, no me causa sorpresa encontrar en las recomendaciones al gran trabajo de mi querida…"
52,RT @joaquinreyh: La mejor manera de evitar los astronómicos cobros de playas de estacionamiento es no usar carro.
53,RT @alvabren: Una habitación propia de Virginia Woolf https://t.co/LcpGjyQJi0
54,RT @AuroEscudero: Orlando de Virgina Woolf 🙌🏽💜 https://t.co/So8PP92RW5
55,"RT @Latina_Noticias: Alberto de Belaunde: ""Si el caso de #PalomaNoceda no se sanciona y queda en impunidad, muchas mujeres preferirán el si…"
56,"RT @Latina_Noticias: Alberto de Belaunde sobre discurso de Vizcarra: ""Es un mensaje notable, un impulso reformista en sintonía con lo expre…"
57,"Notable mensaje presidencial: Impulso reformista en sintonía con lo que demanda la ciudadanía.

Espero que mis cole… https://t.co/OVbw20O1bT"
58,"RT @gslombardi: @AlbertoBelaunde #MujeresYLibros 
La mejor novela que he leido este 2018 es de Dolores Redondo, Todo esto te daré. https://…"
59,RT @Immmbeshil: 💚💚💚 maravilloso hilo este https://t.co/aonP1gCuAa
60,RT @MarisaGlave: @AlbertoBelaunde Yo sugeriría leer a Gioconda Belli y en particular “la mujer habitada” que entra en el universo mágico de…
61,"RT @RadioNacionalFM: Congresista @AlbertoBelaunde: “Ciudadanía ha pedido la moralización del sistema de justicia”
➤ https://t.co/dMhsWQc17P…"
62,RT @nicoalessandrap: @AlbertoBelaunde @nicoalessandrap recomienda “morir de amor” de Teresina Muñoz Ñajar. “Ella ingresó a este mundo con e…
63,@kathgue0615 @uterope @mfloresmontufar Gracias! Buenaza la iniciativa
64,RT @kathgue0615: @AlbertoBelaunde Hola @AlbertoBelaunde excelente iniciativa. Este año @uterope de la mano de @mfloresmontufar publicó dura…
65,"RT @Gabcor12: @AlbertoBelaunde Michelle Paver, antropóloga inglesa, escribe Hermano Lobo, primer tomo de una saga de fantasía en la prehist…"
66,"RT @adeljar: @AlbertoBelaunde ""Todos los universos posibles"" de Ana María Shua tiene todos los cuentos de ""La sueñera"" y de ""Fenómenos de c…"
67,RT @Jennilrv94: @AlbertoBelaunde La guerra no tiene rostro de mujer de Svetlana Alexievich recoge los testimonios de las mujeres del Ejerci…
68,RT @cabiesesgp: @AlbertoBelaunde Uno de los mejores del 2018! 📖🔝👏 https://t.co/AsNSJTVtvL
69,"RT @CarolHarrison7: @AlbertoBelaunde Manual para mujeres de limpieza, de Lucia Berlín. Es una selección de cuentos, de lo mejor que he leíd…"
70,"RT @dietercruzado: @AlbertoBelaunde A ella, dámela siempre.
María Rostworowski - Historia del Tahuantinsuyu. https://t.co/Of88WbmNza"
71,"RT @menesesdaniela: @AlbertoBelaunde Que buena iniciativa, Alberto! Van algunos. @sallyrooney en particular es una chica súper joven, irlan…"
72,"RT @diosespansexual: Hilo de libros escritos por mujeres, recomendados por mujeres para que planifiques tus lecturas del 2019 https://t.co/…"
73,"Cierro hilo, invitando a todas las tuiteras a que puedan hacer sus recomendaciones, y así llenamos Twitter de bueno… https://t.co/9RQPQme0fO"
74,"- @ElianaCarlin recomienda ""Mecanismos de la posverdad"",de @jfowks. ""Fowks analiza este problema actual. Los compro… https://t.co/SsLVYhAZRK"
75,"- @MiliCampos recomienda ""Los ciudadanos como protagonistas"" de Adela Cortina. ""Cortina - filósofa y catedrática es… https://t.co/aBoaSmTBqZ"
76,"- @gabrielawiener recomienda ""La domesticación de las mujeres"" de Mariemma Mannarelli.""Imprescindible lectura. Traz… https://t.co/mPIqJXZDuZ"
77,- @gorjeda recomienda “Why be happy when you could be normal” de Jeannette Winterson. “Es un libro que retrata la b… https://t.co/4vGfYEC0WT
78,"- @MMissCupcakes recomienda ""El Club de la Lucha Feminista"", de Jessica Bennett. ""Relata didácticamente situaciones… https://t.co/u6wBgPk3vF"
79,"- @Lauletras recomienda ""Mujeres y lucha de clases"" de Alejandra Kollontai. ""Cuenta cómo en el contexto post revolu… https://t.co/tnpxTacpKn"
80,"- @reinadecapitada recomienda ""Frutos de rubí"" de Rita Mae Brown. ""Es una novela semi autobiográfica.Trata sobre la… https://t.co/TkkQ3NdnsU"
81,"- @diosespansexual recomienda ""El arcoíris de la evolución"" de Joan Roughgarden. ""Bióloga y filósofa transgénero, c… https://t.co/wUCu9kD5SB"
82,"- @SofiaCarrilloZ recomienda ""Ojos Azules"", de Toni Morrison.""La historia cuestiona los parámetros de ""belleza"", a… https://t.co/FhBqgMEknv"
83,"- @Josefina_28 recomienda ""Aquí hay Icebergs"", de Katya Adaui. ""Doce cuentos que estrujan el alma y que obligan a r… https://t.co/c24tjWyaxc"
84,"- @xgiraldo recomienda ""Silent Spring"" de Rachel Carson. ""Es un libro de 1962, con el que se inicia la lucha contra… https://t.co/UzwdjqcVuH"
85,"- @larryportera  recomienda ""Cinturón de castidad"" de Maruja Barrig. ""Si bien es un texto que explora porque a las… https://t.co/aMugWRtrfc"
86,"- @ceciliablume recomienda ""La casa de los espíritus"" de Isabel Allende. ""Mezcla la realidad con lo mágico; con inc… https://t.co/zkkuDXvqmG"
87,"- @TaniaPariona recomienda ""Cuerpos, poderes y políticas: mujeres mayas en un internado católico"" de Emma Chirix. ""… https://t.co/JVSQWOHCo7"
88,"- @dchavezd recomienda ""El Diario de Bridget Jones"", de Helen Fielding. ""Hace una crítica social muy buena (y sarcá… https://t.co/rQSUqeGnam"
89,"#MujeresYLibros De los libros que leí el 2018, solo uno había sido escrito por una mujer (roche). Ello puede debers… https://t.co/cCI7FyQX7e"
90,"RT @congresoperu: Congresistas Alberto de Belaunde y Úrsula Letona, mostraron su total respaldo a sus colegas Paloma Noceda y Tamar Arimbor…"
91,"@Lauletras Un apoyo mucho más claro (en votos favorables y en participación) que el del referéndum del 93, no?"
92,"Una idea simple, de bajo costo, que ayuda a tener una ciudad más amigable. Bien por la Municipalidad de San Isidro https://t.co/KF7oDFJnvy"
93,@enriquejimeno Exactamente.
94,"Hola, Ángel. De acuerdo con que hay que desincentivar el uso del carro privado. Pero si vamos a legislar sobre el t… https://t.co/4nY52QWf5x"
95,"@lorenzland Hola, gracias por avisar. Me comuniqué con Renato, y me ha transmitido las disculpas de Hernán y del eq… https://t.co/3g5BBmq9E5"
96,"Fui el único voto en contra. No basta  con buena voluntad, hay que entender cómo funciona el mercado para evitar pe… https://t.co/r0Wg9SdSCk"
97,No. Ese era Alberto Fujimori. https://t.co/peSfo1we55
98,"RT @ChoquehuancaAna: Que la Comisión de Ética proceda con la seriedad y celeridad que corresponde. @PalomaNoceda, no importan los tiempos s…"
99,"Muchas gracias por tu valentía, Paloma! Mi apoyo y admiración. https://t.co/18sP1TOcDJ"
100,"@MiguelSeminar No. Sigues con labores de representación, con algunas comisiones ordinarias (de ser el caso), sigues… https://t.co/YAbXkTQjyM"
101,"@MiguelSeminar Hola Miguel, el trabajo parlamentario continúa. Lo único que se suspende hasta el 1 de marzo es el p… https://t.co/XVHFODQflH"
102,Quita incentivo para que ex alcaldes o ex funcionarios con procesos por corrupción quieran entrar al Congreso para… https://t.co/DYtjSZMC7V
103,"Merecido reconocimiento a @IDL_R 👏

La prensa independiente, incómoda al poder, hace mucho para luchar contra la co… https://t.co/EYE5WKVzzL"
104,Saludo la ampliación de legislatura. Podremos entrar en sintonía con lo expresado por la ciudadanía y ver las refor… https://t.co/QKXNDA6t4X
105,"Vamos, Colombia! 💪 https://t.co/jRzdu1L5eg"
106,RT @PatyDonayre: @AlbertoBelaunde Gracias por apoyarme en esta iniciativa de eliminación de la inmunidad parlamentaria pendiente desde marz…
107,RT @RPPNoticias: ¡Ayudemos a encontrarlo! 🙏🙏 Familia busca a mascota que contribuye en la terapia de un niño con parálisis cerebral. El can…
108,"@claudiacisneros Jajajaj, me sonrojo!"
109,RT @nesparch: No entiendo: 85-15 es polarización? Es como que te ganen un partido 6-1 y digas que casi ganas. #referendum
110,"Imprescindible capítulo de @radioambulante. Especialmente hoy, en el día internacional de los derechos humanos. https://t.co/c8p3wBOiCm"
111,"@PatriciaTubilla @RPPNoticias @JorgeDCG ¿? Si lee la carta verá que no menciono que presentaré un nuevo proyecto, s… https://t.co/e54fOHWDEv"
112,@JParadaHoyl @MarisaGlave @CostaGino @ale_injoque Tenemos un evento con ella el viernes en el mismo Congreso :)
113,"RT @UNESCO: No human being is illegal
No human being is illegal
No human being is illegal
No human being is illegal
No human being is illeg…"
114,Hoy en el Congreso - junto con @MarisaGlave y @CostaGino - tuvimos audiencia sobre derechos de las personas trans.… https://t.co/EfwOFbhV0t
115,"Reunión con asociaciones y la @FundacionDaya, viendo los retos para el 2019 para asegurar que todo paciente que lo… https://t.co/KDIXfUOlUu"
116,"@ChoquehuancaAna Así es, Ana María! 👍"
117,"@lucianolopez27 @MartinVizcarraC Hola doctor, como señalo en la carta, la idea es poder discutir el proyecto de eli… https://t.co/78KL6LnllB"
118,@hombredeltiempo Muchas gracias!
119,"Conferencia de prensa en el día internacional de los DDHH, presentando informe del Consorcio de organizaciones de p… https://t.co/ozG621UVHw"
120,RT @Agencia_Andina: Congresista Alberto de Belaunde pidió legislatura extraordinaria para ver eliminación de inmunidad parlamentaria https:…
121,"RT @RPPNoticias: Alberto de Belaúnde propone eliminar la inmunidad parlamentaria: ""Es un clamor del pueblo"". https://t.co/UCMnVu8BML"
122,RT @peru21noticias: El congresista no agrupado @AlbertoBelaunde nos explica su pedido de legislatura extraordinaria para debatir eliminació…
123,El consenso multipartidario en esta propuesta iría en sintonía con la voluntad popular de reformar el sistema de ju… https://t.co/b6FkfXR0g7
124,"Tomando en cuenta el mensaje ciudadano ayer en las urnas, estoy solicitando al presidente del Congreso que coordine… https://t.co/rZS3ahqKAr"
125,"Buenos días! Temprano en la oficina. Quedan 2 años, 7 meses y 16 días para servir al país desde el Congreso de la R… https://t.co/SA44AHYCPs"
126,"RT @bbimbi: Una foto que me llega desde Arequipa, de la edición peruana de “El fin del armario”. https://t.co/1hEpNtsbVq"
127,"De horror. Y reemplazará a la única mujer gobernadora del periodo anterior.

Llamado de atención: no basta con pedi… https://t.co/4O8g1I4P52"
128,RT @Politica_LR: De Belaunde sobre no reelección: “Tocará servir desde otros espacios” ► https://t.co/lzIK4Fga28 https://t.co/SHEjrW6eqs
129,Gracias por sus amables mensajes y por su confianza. Queda el 50% del mandato confiado para seguir sirviendo al paí… https://t.co/y4lXpBkKxG
130,RT @tvperupe: Cada vez falta menos para el estreno de #ElÚltimoBastión. Desde mañana a las 10 p.m. conoce las historias camino a la indepen…
131,Muy interesantes los aportes desde la historia que está realizando @JuanLuisOrrego sobre la figura del referéndum (entrevista por RPP).
132,Muchas gracias a todos los miembros de mesa que en estos momentos se dirigen a sus locales de votación. Son actores… https://t.co/LQErYsOtek
133,"RT @AlbertoBelaunde: #MujeresyJusticia 

Hay muchas profesionales del derecho peruanas que han sido claves para la justicia en las últimas…"
134,RT @allanwagnert: Gracias Alberto por destacar el fundamental papel que cumplió Marisol Agüero para estructurar la posición peruana y como…
135,"Luego de ese sketch, quién va a querer denunciar? Vamos, @Latina_pe, cumplan con lo de “nos hacemos cargo” https://t.co/3kakrtd44z"
136,RT @gabitaah: 👏👏 https://t.co/qhO79GhCUT
