,Tweets
103,RT @Jimmychinchay: #Documento Congresista @YeniVilcatoma2 -de licencia en FP- votó en contra de ley de financiamiento ilícito de organizaci…
104,¿Y ahora qué sigue? https://t.co/JHajLWQtgz
105,RT @Politica_LR: Sheput: Fuerza Popular puede hacer el “ridículo” si fuerza censura de Salaverry ► https://t.co/SlwmkdLggZ https://t.co/7Ww…
106,"Según Sheput, el fujimorismo podría estar evaluando censurarlo. A ver qué pasa... https://t.co/oCaGw3gfmq"
107,El miércoles Daniel Salaverry se retiró de la sesión en la que el fujimorismo y el Apra aprobaron una ley con tramp… https://t.co/a8kCw0qn1d
108,RT @recisneros: En el Perú de los noventa el Congreso aprobaba leyes que beneficiaban a los corruptos sin que nadie reaccionara ni pudiera…
109,Más info aquí: https://t.co/APn8i7aw4J
110,"-¿Quién promueve derogar decreto q obliga a casinos pagar Impuestos Selectivo al Consumidor?
Miguel Torres
-¿Qué es… https://t.co/Xxsy6JYz1F"
111,"Omar Quesada sobre Domingo Pérez: ""Ese señor no es imparcial, tiene una ojeriza con el Apra"".

#SigridPE por #RTV
E… https://t.co/A0x0Wh5nLl"
112,"Omar Quesada sobre presunto chuponeo: ""Hay anomalías que el ministro no ha podido explicar"".

#SigridPE por #RTV
En… https://t.co/d6godfyoOn"
113,"Omar Quesada: ""En el caso de Alan García hemos visto una predisposición por parte del Ministerio Público"".… https://t.co/9kMbw9cnvT"
114,"Omar Quesada sobre Alan García: ""No hay un afan de burlar a las autoridades"".

#SigridPE por #RTV
En vivo:
https://t.co/CQPaHGQ1eb"
115,"¡Ya está en vivo #SigridPE por #RTV!
Hoy conversamos con Omar Quesada sobre la presunta interceptación telefónica a… https://t.co/xqYN5ADIGv"
116,"¡A las 10:15 am. arranca #SigridPE por #RTV!
Hoy conversamos con Omar Quesada (@Omarquesadamart), ex secretario gen… https://t.co/xlQdHrphDU"
117,"¡Arrancamos #HablemosSerio!
Pueden seguir la transmisión en vivo aquí ➡ https://t.co/YDSLIZQLQq"
118,"RT @Ojo_Publico: #OjoAlDato El juez supremo José Luis Lecaros, candidato a la presidencia del Poder Judicial, no declaró en el 2013 y 2014…"
119,RT @aguilarcarlos7: #AHORA Ministro Moran le afirma a Carlos Tubino y a Jorge del Castillo que captura de Edwin Oviedo no es ningún calculo…
