,Tweets
54,"Amix preocupados por la tv basura: hoy se estrena #ElÚltimoBastión en @tvperupe, que narra la independencia desde l… https://t.co/gHIBc0FuXc"
55,"RT @misssorquidea: Díganle a Vizcarra que declare feriado el 24 y 31, por fas. ☹️"
56,#Feriado31 :/
57,"En un momento histórico, ver que ciertos profesionales opinadores iban x el NO en la tercera pregunta, en contra co… https://t.co/6gI5qwlCUW"
58,"RT @bicentenariope_: #Acontecimiento Un día como hoy, en 1824, se libró la Batalla de Ayacucho, donde el Ejército Unido Libertador del Perú…"
59,"Estaba pensando toda la mañana, ""tengo que hacer algo, pero no sé qué es"". Llamo a mi jefcita y le digo lo mismo, y… https://t.co/1umr7Pjp5e"
60,@misssorquidea :)
61,RT @pocovicio: Las únicas tres razones por las que sí debería haber reelección inmediata https://t.co/1W1ypdeQpt
62,@La_Fuertes A ti que te lleve tu maredo a Chosica oe caosa.
63,@misssorquidea Mi tío compactado con la laguna Negra y Shimbe.
64,Este puto vídeo representa absolutamente toda mi vida. https://t.co/DXnz3yt9zA
65,RT @williamchavez: Abogado de Alan García admitió que pidieron seguridad para expresidente https://t.co/TaLGfobbS9
66,Voy a poder viajar con Valeria a Piura en fin de año. Quiero llorar.
67,"Tiendas Él dice: ""los ternos azules se pondrán de moda este año"".

Agua Marina del 2016 le responde: ""Holi"". https://t.co/Imnml77vXZ"
68,"@cremoness Yo no veo fútbol, papi, que tu club asuma sus deudas, no tienen ninguna corona. Tanto hablan del país pe… https://t.co/VDRRxkOhv0"
69,"Estos premios no sólo abarcan músicos, sino también productoras sonoras y audiovisuales, distribuidoras, locales de… https://t.co/ybOpvgl4Rq"
70,"Amigos y amigas, he decidido crear los Premios Makuko a la música peruana, para reconocer lo mejor de la industria… https://t.co/oR2O2H3mpw"
71,Salgo a tomar corredor verde y no aparece por ningún lugar. Temo lo peor así que decido googlear. Encuentro que eva… https://t.co/pl6MJ3PYXH
72,"Se pasan de conchudos. Acumulan una deuda tributaria por años con SUNAT, la SUNAT en lugar de cagarlos les da un mi… https://t.co/pttkDhHb3t"
73,"Yo sueño muertes, veo almas y presiento catástrofes desde que tengo 8 o 7. Lo heredé de mi vieja que siempre sabe q… https://t.co/R9NTznmO72"
74,De acuerdo. Lince tiene todo. https://t.co/zUdscUdiPc
75,"@tequenhito Pensaba lo mismo, pero me parecía medio pedante intentar explicar la lógica de Twitter cuando me estaba… https://t.co/iRjNIaoZSA"
76,"El ex presidente de la Federación de San Marcos, ese al que Felipe Mantequilla quería ver preso, invita a colaborar… https://t.co/I6iQ1GS37c"
77,"Dicto taller de cómo evitar que RMP te bloquee sin ser Pedro Cateriano.

Tengo certificación internacional en el asunto."
78,"RT @RecuerdosPeru: Congresista @UrsulaLetonaP, informa en su semana de representación con 1 fotografía q el 17/03/2017 se encontraba en Pue…"
79,"1. Alva Castro es pateado.
2. Abogado de Alan pide a Mininter seguridad para evitar nueva agresión.
3. Mininter env… https://t.co/1QBZG0tkzy"
80,@cynmoto Tu comentario hizo feliz a Ritmo Son Latino.
81,Resulta que eran equipos de televisión. A Alan no le sale ni una csmr. https://t.co/9NSUO2bYPe
82,@ElinaresmM Puedo entender esa debilidad mortal.
83,"La única explicación para tener que usar carros al frente de la casa chuponeada, en un país donde las escuchas se h… https://t.co/BQalhKQc0N"
84,@Diego__Gamarra 🦃
85,"Asu, hay gente que toma como algo personal el puto comentario sobre un cochino pavo navideño. Carajo, revisen sus p… https://t.co/roaCVM2OI3"
86,Qué buena noticia. Evo se queda. https://t.co/eOV1BLaCD7
87,Esto es porque en Lima solo se come pavo San Fernando que sabe a choclo hervido. En Piura un pavo de corral de Cura… https://t.co/VQK7XDzJVB
88,¿Se imaginan en pleno 2018 tener que usar carros parados al frente de una casa para poder chuponearla? Me imagino l… https://t.co/q1550dBT3j
89,@degenmeenpaz Qué puede malir sal???
90,"Es muy curioso: el fujimorismo ahora mismo está pagando a un ejército de trolls para que hagan publicidad del no, c… https://t.co/CMNLsoCZN8"
91,A Rosa María Palacios solo le faltó escribir el código del alumno en una pared del Plus. https://t.co/NOyAp86BtB
92,RT @jpulgarvidal: Los espero este viernes en Trujillo para hablar de fútbol y libros. https://t.co/TZ7IlYT8uv
93,"@callirgosjc Muchas fuerzas, Juan Carlos. Ninguna prevención nos da paz total en esas situaciones."
94,"RT @callirgosjc: 1. Como exalumno, profesor y padre de alumnos de la pucp, comparto la indignacion de los estudiantes por los cobros indebi…"
95,"Hice eso toda mi vida hasta los 20, o de Gamarra, y siempre terminaban arrugándose como caja de galletas mojada. No… https://t.co/utoEMqWF1a"
96,Alguien dígale a la patronal @pucp que si siguen con la pata en alto esto va a terminar con varios juicios masivos… https://t.co/ID8BmuljlP
97,No existe comunidad universitaria. Existe un estamento estudiantil que ha sido sistemáticamente despojado de educac… https://t.co/ED9vLsbHOx
98,La ANR auspiciada por Marcial Rubio. :D https://t.co/nYxoBDi09R
99,"RT @jesusenpepas: @reformoagrario Como ex Toribiano debo acotar que aunque el colegio dejo de funcionar como tal, los Toribianitos aún pers…"
100,"También viene hilo de música navideña peruana. Tendencias, tradiciones regionales, y la tragedia de Los Toribianito… https://t.co/6E1w427pQy"
101,"Estoy haciendo recuento histórico de luces de Navidad (tecnología, modelos, precios, rutas comerciales, derechos de… https://t.co/OilGhcvCuI"
102,"Aguanta, yo no tengo piscina... tampoco agua. :("
103,JURO QUE ESTE NO SOY YO PERO SÍ SOY YO PORQUE NO PERO SÍ Y YA NO SÉ DEVUÉLVEME MI IDENTIDAD MALDITO NO TE SALDRÁS C… https://t.co/5x0YkUHcdy
104,"Que Vizcarra declare feriado el lunes 31 y listo, lo declaramos el presidente de la Vía Láctea. RT para que te den feriado largo."
105,"Me metí a @Tiendas_Adams a ver ternos, y encontré que su modelo era Paco Bazán. Así que cerré la ventana, apagué la… https://t.co/83imDEcrno"
106,@Trolglodita Lo que ha hecho la camarilla que se levanta en peso la universidad con sus sueldos es llevarse todos l… https://t.co/hREfZyyJLf
107,"@Trolglodita Mal análisis, Edmundo, no es nada personal. La universidad basó su política de ingresos en las rentas… https://t.co/NoR1XXiksw"
108,"Una persona a la que quiero tuvo que abandonar PUCP. Su meta era acabar la carrera, pero la deuda era tan grande, q… https://t.co/E9v1t1JKc1"
109,@misssorquidea Mujer llena de vida. Te amo.
110,"Tiene razón, varios grandes abogados PUCP han servido para hacer que Odebrecht le gane arbitrajes al Estado, sin to… https://t.co/QIzpY3FBXL"
