,Tweets
53,"Ahí está Bob Dole, acérrimo rival de Bush en la elecciones primarias de 1988, en una magnífica muestra de respeto p… https://t.co/q1I9WGJRvk"
54,El pensamiento DBA brillantemente resumido en un Tweet. https://t.co/75nKqoEX8R
55,Solo a Chávarry se le puede ocurrir celebrar una desaprobación del 65%... https://t.co/OwGCpDF0B4
56,RT @RPPNoticias: #LOÚLTIMO | Uruguay no acepta el pedido de asilo de Alan García. Más información en https://t.co/ZKe1kd3ev6 https://t.co/i…
57,"RT @peru21noticias: “Estados Unidos percibe que Perú tiene una sólida democracia con separación de poderes” https://t.co/Xv1GKDmT5H
No te p…"
58,El mensaje central de la campaña de AMLO fue la lucha contra corrupción. Pero ayer en su toma de mando anunció que… https://t.co/s9bA1g7Kiw
59,El mejor legado de George H.W. Bush fue su decencia para hacer política. Su peor legado fue meter en política a su hijo George W. Bush.
60,"RT @JaimeSaavedra22: Decency across party lines.  G.H.W. Bush to Bill, on Clinton’s  first day at the White House. https://t.co/aCS3Sj6ZvX"
61,"#JironWashington 02.12.18 - Entrevista al embajador de Perú en USA Carlos Pareja. ""Estados Unidos percibe que Perú… https://t.co/KKcYrJegjP"
62,Agregaría también que es la diferencia entre una democracia y una dictadura. https://t.co/n9TieG0hcy
63,Acaba de morir el ex presidente de USA George H.B. Bush (padre) a los 94.
64,Hay que reconocer que hoy mejoraron los mensajes del #CADE. Bien Gonzalo Aguirre haciendo un mea culpa de parte del… https://t.co/lAWpZvZOFK
65,"El sueldo no es el único factor para escoger carrera, pero sí es importante. Sería ideal tener datos no solo por ca… https://t.co/eVZ4xtyxXs"
66,"Vizcarra en CADE: “Nosotros damos la cara, nunca nos escondemos...”.  Mensaje dirigido a la avenida Pezet en San Is… https://t.co/S3efMhNNpu"
67,"RT @lamula: #CADE2018
Martín Vizcarra: “Escudarse en persecuciones políticas y empresariales no ayudan a buscar una solución”."
68,"RT @MaribelToledo: Renunció ministra de cultura, Patricia Balbuena."
69,"Entre Macron siendo recibido por un trabajador del aeropuerto, Trump tirando los audífonos al suelo, y Macri ignora… https://t.co/MCYjzAwDSa"
70,RT @drhuerta: ¡ATENCION! @Minsa_Peru instalará mesa de trabajo para implementar octógonos en etiquetas de productos desde 17 de junio del 2…
71,"Este domingo no se pierdan #JironWashington, con una entrevista a Carlos Pareja, embajador de Perú en USA. Como sie… https://t.co/D7ZMUrtIDf"
72,"Los líderes de la CONFIEP/CADE son los mismos que hace 20 años. En el empresariado, como en la política, toca renovación."
73,"La gran mayoría de empresarios son honestos, pero también son torpes: En lugar de aceptar errores y comprometerse a… https://t.co/StDoreTH2z"
74,Julio Velarde necesita un traductor. Mete la pata demasiado seguido cuando habla.
75,@paola_dcp @drhuerta Te extrañamos Pao!
76,@drhuerta Muchas gracias por su tiempo y amabilidad doctor!
77,RT @drhuerta: Enorme gusto conocer y departir con tan dinámico grupo de jóvenes profesionales peruanos. ¡Sigamos trabajando por el mejorami…
78,Peruanos de DC en interesantísima conversación con el Dr. Elmer Huerta sobre los retos de la salud pública en nuest… https://t.co/5XoV3OraXf
79,"Bien por Chile! Bueno fuera que el Perú tuviera una derecha moderna, liberal y abierta como la de nuestro país veci… https://t.co/iyRzNuFyCP"
80,"La gran diferencia es que MVLL no le adjudicó S/. 6,700 millones en obras y concesiones a Odebrecht, Alan García sí. https://t.co/yxI2m7ijnA"
81,"RT @limantigua: Increíble pero cierto. La casa donde nació Ricardo Palma se encuentra en venta, bajo las siguientes características: “525 m…"
82,"Cuando AG diga que hay persecución en su contra recordemos esto: Su gobierno adjudicó S/.6,700 millones a Odebrecht… https://t.co/qBzHZc7xaK"
83,"Correcto. Todos los japoneses son incapaces de mentir, solo comen sushi y juegan PokémonGo todos los días. https://t.co/1KC2KCAq0x"
84,Trump pone barreras comerciales que encarecen la producción en USA y luego destruye públicamente a empresas que se… https://t.co/FNC52Nk41j
85,"#JironWashington 25.11.18 vía @peru21noticias / Para mis amigos todo, para mis enemigos de Ley: el asesinato de Jam… https://t.co/RgKYwOHdj3"
86,"RT @augustoreyh: ¡El paniaguazo! Un día como ayer, hace 18 años, Paniagua asumió la Presidencia. Ha pasado buen tiempo, pero el paniagüismo…"
87,RT @prensa_inpe: #InpeInforma decisión arbitraria del Fiscal de la Nación. https://t.co/NqlcRBO3Nj
88,"RT @miraflores24h: #PersonaExtraviada Su familia la está buscando, dale RT y ayúdanos a difundir por favor. https://t.co/wzc0JSUbo3"
89,"Hoy es #Thanksgiving, el dia en que los gringos comen más en todo el año. Se estima que 45 millones de pavos serán… https://t.co/84ujqT2Zci"
90,En su anterior período Castañeda fue igualmente nefasto pero tenía una aprobación mucho más alta. Hoy ya nadie pasa… https://t.co/3SS1QYDTQ4
91,@peru21noticias Extraordinario el fondo musical!
92,"RT @atownsendk: #Kawsay, otro emprendimiento estupendo que acabo de conocer en el #DesafíoKunan2018. Explica Sofía García que usan data ana…"
93,Pueden seguir en vivo la final del #DesafíoKunan2018 aquí 👇/ 10 emprendimientos sociales para el Perú!… https://t.co/cxG7467xH2
94,Hoy es el día número 163 en que Donald Trump juega golf desde que asumió la presidencia. Nada mal para quien debe s… https://t.co/UiNpN5a65M
95,Todo un Arjona resultó Mark Vito. https://t.co/DvW9MtMd9v
96,RT @jimedylan: cuando Balbi escribe sobre Humala / cuando escribe sobre García https://t.co/zKVRaeVoJr
97,@angelml10 @MidisPeru De acuerdo!
98,Muy bien Allan Wagner. La lealtad a los principios es mucho más importante que la lealtad a las personas. https://t.co/qSad7qGFgx
99,@NataliaRdC @PeruPressTv Townsend le metió un knockout a perro de chacra.
100,"Digan lo que digan, esta publicidad del @MidisPeru me parece genial. Es de muy bajo costo, logra su objetivo de rec… https://t.co/QZCRFuVlzs"
101,"De acuerdo con la tradición de #Thanksgiving, todo presidente de USA tiene derecho a indultar 4 pavos durante su go… https://t.co/ajpxUQh5Gq"
102,RT @Agencia_Andina: El New York Times escoge novela de Vargas Llosa entre las 100 mejores del año https://t.co/JOsPG1vxef https://t.co/hfxD…
103,@caborca_news Está claro que Hillary tenía un rol mucho más importante cuando lo hizo. Pero el principio es el mism… https://t.co/sBY5A8vTel
104,@meiermq @IvankaTrump El principio es el mismo: que un empleado de gobierno use mail personal para trabajo violas r… https://t.co/2y9G31f2hc
105,En la campaña 2016 Trump no paró de atacar a Hillary por usar mail personal cuando fue Secretaria de Estado. Acaba… https://t.co/xs7gNCRlN6
106,"RT @morganavll: MVLL no ha llamado al presidente Tabaré Vázquez para hacerle comentarios sobre Alan García. Cuando quiera, dirá algo públic…"
107,@andreshon @peru21noticias Imposible saberlo... pero creo que USA no estaba preparado para un giro tan fuerte a la… https://t.co/tHzxOgQBbC
108,"@alemolina24 @peru21noticias Creo que Michelle aún no tiene interés, pero hay otras mujeres demócratas con bastante… https://t.co/7B4lOPAfQe"
109,"RT @peru21noticias: #Opinión 
Augusto Rey (@augustoreyh): Profetas en su tierra
No dejes de leer 'Opina.21' https://t.co/VA0vPpecXm https:/…"
110,"RT @limalaunica: Reconstrucción interior del antiguo edificio Monopinta, hoy Las Mercedes, construido en 1928 por el Arquitecto Rafael Marq…"
111,Haya de la Torre vivió 5 años asilado en la embajada de Colombia en Lima entre 1949 y 1954 (Solo es un dato históri… https://t.co/xxCJh2onI2
112,#JironWashington 18.11.18 via @peru21noticias: ¿Hillary 2020? Por favor no / Clinton coquetea con la idea de postul… https://t.co/pKEuDlUsL1
113,RT @patriciagamarra: Así era/ así lo deja @ManuelVelardeD https://t.co/MXTLf8A6gW
114,RT @albertorrosas: @joaquinreyh @JaimeSaavedra22 Soy maestro de educacion básica y en la gestión de Jaime Saavedra por lo menos sabia donde…
115,RT @JaimeSerra: Deberían preguntarle a los líderes de estas sectas por qué mienten descaradamente. ¿Acaso esto no es delito?  @rmapalacios…
116,@juanfegar @RevistaSemana @IvanDuque @BluRadioCo @NoticiasCaracol Impresionante! Que tal destrucción de capital político.
117,"Alan no miente al decir que aportó ideas novedosas para la economía mundial. Acá una comparación para ilustrarlo:
•… https://t.co/lmC47HlN2P"
118,@renzorivaaguero @JaimeSaavedra22 Si!
119,@ElianaCarlin @McCourtSchool :) Muy acogedor!
120,RT @marilumartens: •Es mentira que el Estado quiera homosexulizar a los estudiantes o que quiera acabar con la institución de la familia. E…
121,@edgareraz @MarioArceZ 😂 muy buena.
122,"Escuchando a @JaimeSaavedra22 en la Universidad de Georgetown, brillante como siempre. En todo el mundo lo buscan y… https://t.co/qZY3hyTEFb"
123,"RT @LATAM_PER: COMUNICADO OFICIAL LATAM AIRLINES PERÚ
Informamos que en el vuelo Juliaca - Lima LA2096 del día 14 de noviembre, fue desemba…"
124,"RT @MuseoLarco: ¡Visita nuestra GALERÍA VIRTUAL ""Frutos del antiguo Perú""! -&gt; https://t.co/IfQmMk7yfT. Puedes ver las piezas en la exposici…"
125,"Tanto JDP como Sánchez (juez que evalúa pedido) estaban ahí mucho antes que Vizcarra, que lleva solo 8 meses. Si no… https://t.co/zfS09GvY1I"
126,Sr. @Vponce64: ¿qué tiene que ver Vizcarra acá? El pedido ha sido hecho por la fiscalía y será evaluado por el PJ.… https://t.co/ESHex4JvK3
