,Tweets
79,"La fuga de HINOSTROZA a España nos deja ver  en carne viva, cómo la CORRUPCIÓN y la IMPUNIDAD sostienen el ""sistema… https://t.co/WxuZmWQ2dM"
80,"@jose_almaraz12 aun no se sabe, lo mas probable es que haya cruzado la frontera con Ecuador a pie."
81,"@JSantistebanL @MartinVizcarraC Los resultados hablan, no podemos escondernos detrás del secretismo para tapar erro… https://t.co/ydV60u4HEr"
82,@VictorHG994 no es comun
83,"HINOSTROZA negociaba sentencias violación,negoció casaciones y otros procesos;no habrá negociado también su fuga? C… https://t.co/qPGyvoOOj3"
84,"@Rossana_Enciso @PacitaGuerra @adrianaglch Simple, ve?"
85,RT @JBCPERU: ¿No era que la ley es igual para todos? Hasta los enemigos más acérrimos de #Keiko reconocen que este trato es una burla y un…
86,@Richard70464712 JAJAJAJ
87,"@PacitaGuerra Parece que no leyó bien el twiter, si lo hace, entonces entenderá."
88,"Recuerdan el almuerzo de ex CNM con HINOSTROZA en el Congreso? me gustaría saber qué urdían aquel día, tal vez la f… https://t.co/nPFgrzVaos"
89,@adrianaglch @Rossana_Enciso @PacitaGuerra En el recinto judicial con tanta seguridad es suficiente con la custodia… https://t.co/Xqm0x5jCv7
90,@Rossana_Enciso @PacitaGuerra Hay otros mecanismos para la seguridad.
91,@manologalvanxxx Nadie debe usarlo en una audiencia judicial.
92,@rospigli1 Acaso en las ultimas audiencias lo vemos a Abimael con un letrero que diga “Condenado”? Ya pues...
93,@PacitaGuerra “Mortal no hagas tu odio inmortal” sabias palabras
94,@VVelazco10 “Mortal no hagas tu odio inmortal” sabias palabras.
95,"@PacitaGuerra Eso es otra cosa, los chalecos se ponen al momento de la detención, en audiencias judiciales es innecesario."
96,@karlaramirezc_ Gracias por sus palabras. creo que si dijéramos q pensar diferente no tiene porque volvernos enemig… https://t.co/OPCEfP4IBa
97,@Jaime21952631 Igual no me parece correcto.
98,@JuanMan84012242 Gracias por sus comentarios.
99,"Me reafirmo estar en las antípodas del Fujimorismo y de la extrema izquierda, pero es innecesario atentar contra di… https://t.co/2mUrPjfC8E"
100,@JuanMan84012242 Se equivoca; una cosa son los movimientos radicales o terroristas de izquierda que propugnan la vi… https://t.co/3IT0D7GeYv
101,@indomita95 Gracias por la generosidad de tus palabras.
102,"@AlfredoLunaB Gracias por sus recomendaciones, los tendré siempre presentes."
103,"@AlonzSilva Uy, porqué la risa."
104,@rodriguitssss iniciemos la búsqueda con #BUSCANDOAHINOSTROZA
105,"@MLeonBarndiaran Oh, claro, gracias."
106,@vic_guerreror Espero que no sea cierto y que el señor HINOSTROZA de señales que está en Perú.
107,@otreborpretell Totalmente de acuerdo; una disculpa no le quita nada.
108,"@MLeonBarndiaran Gracias, pero no me he ""rectificado"" de nada. solo he confirmado mi posición ANTI TERRORISTA, pero… https://t.co/gTkkcoSwak"
109,Puede alguien confirmar si el EX VOCAL HINOSTROZA se ha fugado a Europa? El Congreso demoró 10 días para enviar exp… https://t.co/UE9oBpunEO
110,@Guille_Torres Debería leer mis tuits anteriores sobre el tema. Gracias por comentar.
111,"@AlfredoLunaB Mi posición es la misma, cuestiono las expresiones que sirven a SL y MRTA, pero eso no lo hace ni ter… https://t.co/zvqAqiUuBx"
112,"@jungla_insider @PedroChavarryV @ewillgomez Claro que sí, el haber participado en las diligencias que se le llamó a… https://t.co/xonYUC4P22"
113,"@LilyBallarta @StyloyColor Gracias por su comentario, trataré de mejorar."
114,"@giancarlofv @larryportera He dicho lo mismo, pero no he dicho que sea ni terruco ni proterruco; tambien dije que S… https://t.co/SQN9lglzph"
115,@TheFighterPERU @carolamm Me parece exagerado.
116,@pretor52 NO.
117,"@elvita @VertizPamela Está en su derecho, exprese libremente su opinión, ejerza el derecho que le da la Constitución, la felicito."
118,@jrivasb15 @VertizPamela Respeto su opinión.
119,@Guille_Torres He estudiado el terrorismo por 30 años por eso sé lo que digo; lamento que su postura política sea t… https://t.co/CtiBVtQfAx
120,@rosalvinafonsec @PedroChavarryV @ewillgomez Deme una prueba de eso
121,"@jungla_insider @PedroChavarryV @ewillgomez Los fiscales eran fiscales militares, no hay que olvidar"
122,"@rosalvinafonsec @PedroChavarryV @ewillgomez Sendero mató 2 jueces en toda su época, uno que era un juez de paz en… https://t.co/aNiPNw5W4T"
123,"@JSantistebanL Si la tengo, claro se si, pero el proceso no ha terminado, y cuando eso suceda opinaré."
124,"@JSantistebanL Lo que he dicho no es ni en apoyo ni en desacuerdo con las
Investigaciones que realiza el
Fiscal, so… https://t.co/5NXc1nc3Hj"
125,@Carayca De acuerdo
126,"@Pezzinimiguel En un tuit anterior lo he cuestionado duramente, pero no como para decirle terruco tampoco."
127,"RT @JoseLuisGil1000: @PedroChavarryV @ewillgomez Pero entre los millares de “noticias” falsas que menciona, la única que si es mi versión e…"
128,"@PedroChavarryV @ewillgomez Pero entre los millares de “noticias” falsas que menciona, la única que si es mi versió… https://t.co/RMFsqdEGM5"
129,@JSantistebanL No.
130,"Estuvo mal lo que  Fiscal José Domingo Perez dijo en el extranjero, creo que fue equivocado; pero eso no significa… https://t.co/9JooLoW33l"
131,@PacitaGuerra @miyashiromarco @congresoperu @BankadaFP @blogcyh @exitosape @peru21noticias @Manifiesto_pe… https://t.co/yizAh6oTEi
132,@mayckel11 @RPPNoticias Cuál es su punto?
133,@PacitaGuerra @miyashiromarco @congresoperu @BankadaFP @blogcyh @exitosape @peru21noticias @Manifiesto_pe… https://t.co/O8rAUA10s4
134,"Una pena que ""exportemos"" imagen del Callao y su gente como un antro de criminales y cogollo de sicarios. La mayorí… https://t.co/1iHxP5GyCu"
135,"@MuroDeLima jajajajaja, no, no solo hablo de leyes. tranquilo(a) Muro de lima...(?)"
136,@CusihuamanJuan De acuerdo; lo que pasa es que las batallas por el poder se libran desde el Estado (municipalidades… https://t.co/z1EJk7W9HE
137,"@MuroDeLima Como analista podemos desarrollar una serie de conceptos, comparaciones históricas, similitudes, teoría… https://t.co/XcHZmZr1ia"
138,@MuroDeLima Es la realidad del Perú.
139,"@MuroDeLima La calidad, por decirlo de alguna manera, no lo dá la forma de acción ni la estructura de la organizaci… https://t.co/9k6iDMfzR0"
140,"@Enrique43571663 @jostipi @Lilyana1401 Si dicen eso, no será por mi."
141,"@VertizPamela @DiaDatv @atvpe @LOREATV @percyguzmanv @fabril72 @RiApolo @AngelicaVL Felicidades al equipo humano, f… https://t.co/nrFRG4CmAZ"
142,"@MedeaAbanto El problema es que el Fiscal es una AUTORIDAD y cualquier cosa que diga como tal en el extranjero, es… https://t.co/7IIXP82XhY"
143,"@Marthy_73 No sé si eso lo amerite, solo le pido que no se vuelva a expresar de un tema que no conoce."
144,"RT @JoseLuisGil1000: Fiscal José Domingo Pérez NO TIENE ninguna AUTORIDAD en materia de TERRORISMO en Perú, por tanto, no puede ni debe exp…"
145,"@jvasquez1612 No aplaudo fiscales, y no soy antifujimorista;  mi posición es que en pleno proceso de investigación… https://t.co/pVHV0LUYxw"
146,"@MarcoPC2018 Es perfectamente entendible que el antiguo concepto de centro es de ser ""agua tibia"", pero los nuevos… https://t.co/tTyZbnU1F5"
147,@JA_ERNAU Ignorancia nomas.
148,@JA_ERNAU no
149,@KarlaCalle https://t.co/lovvKFCPmR
150,"@Lilyana1401 El problema es que él señor es AUTORIDAD, voz oficial, que se puede, incluso, usar en cortes para recl… https://t.co/uoJZ6RDreP"
151,"@AngieGu98725894 Al margen de mi discrepancia en que su equipo esté siendo debilitado sacando una fiscal adjunta, n… https://t.co/J8Z1cIPrF3"
152,"@jorgeluis_caspe Seguro!, pero no todos somos AUTORIDAD del Estado Peruano para hablar oficialmente por el país, si… https://t.co/o5M5HDMabf"
153,"@berthazamora En privado puede ser, pero no en una reunión oficial."
154,@Lilyana1401 El tema es que lo mencionó como autoridad del Estado Peruano y eso es un error.
155,"@EdsonVillantoy Nadie impide que los ciudadanos debatamos el tema, lo censurable es que siendo una autoridad del es… https://t.co/Ym6YtLxGC5"
156,"Fiscal José Domingo Pérez NO TIENE ninguna AUTORIDAD en materia de TERRORISMO en Perú, por tanto, no puede ni debe… https://t.co/7gQ42aAUbj"
157,"@chav18 @gparodi2 @HiromiHiga @KarlaCalle Eramos un ente solitario, porque la política de inteligencia operativa pa… https://t.co/zfwaOltjNN"
158,@JCPP17 @socioperiodismo 😊
159,"@Iraqundo @KarlaCalle FISCAL totalmente equivocado, ignorante de lo que es el terrorismo en el Perú; podrá ser buen… https://t.co/mIPK0raj2u"
160,"@TuPaisanoJK @HiromiHiga @chav18 @KarlaCalle ? no entendí, explique porfavor."
161,@socioperiodismo Y porqué mejor un Huayno ayacuchano como García Zarate? o algo de Chabuca granda o de Eloísa angul… https://t.co/165dBog0wa
162,"@gparodi2 @HiromiHiga @chav18 @KarlaCalle Financió?, EEUU pues, quien mas. El estado daba, pero no llegaba como deb… https://t.co/vwb8utbMtM"
163,"RT @JoseLuisGil1000: @HiromiHiga @chav18 @KarlaCalle Captura de ABIMAEL,en la que participé,tuvo que ocultarse a los ojos de montesinos(y f…"
